sentence,doc
我们 的 教条主义 者 因为 没有 这种 研究 态度 ， 所以 弄 得 一无是处,Mao1
我们 必须 以 教条主义 的 失败 为 鉴戒 ， 学会 这种 研究 态度 ， 舍 此 没有 第二种 研究 法,Mao1
矛盾 的 普遍性 和 矛盾 的 特殊性 的 关系 ， 就是 矛盾 的 共性 和 个性 的 关系,Mao1
其 共性 是 矛盾 存在 于 一切 过程 中 ， 并 贯串 于 一切 过程 的 始终 ， 矛盾 即 是 运动 ， 即 是 事物 ， 即 是 过程 ， 也 即 是 思想,Mao1
否认 事物 的 矛盾 就 是否 认 了 一切,Mao1
这是 共通 的 道理 ， 古今中外 ， 概莫能外,Mao1
所以 它 是 共性 ， 是 绝对性,Mao1
然而 这种 共性 ， 即 包含 于 一切 个性 之中 ， 无 个性 即 无 共性,Mao1
假如 除去 一切 个性 ， 还有 什么 共性 呢,Mao1
因为 矛盾 的 各 各 特殊 ， 所以 造成 了 个性,Mao1
一切 个性 都是 有 条件 地 暂时 地 存在 的 ， 所以 是 相对 的,Mao1
这 一 共性 个性 、 绝对 相对 的 道理 ， 是 关于 事物 矛盾 的 问题 的 精髓 ， 不 懂得 它 ， 就 等于 抛弃 了 辩证法,Mao1
四 主要 的 矛盾 和 主要 的 矛盾 方面,Mao1
在 矛盾 特殊性 的 问题 中 ， 还有 两种 情形 必须 特别 地 提 出来 加以 分析 ， 这就 是 主要 的 矛盾 和 主要 的 矛盾 方面,Mao1
在 复杂 的 事物 的 发展 过程 中 ， 有 许多 的 矛盾 存在 ， 其中 必 有 一种 是 主要 的 矛盾 ， 由于 它 的 存在 和 发展 规定 或 影响 着 其他 矛盾 的 存在 和 发展,Mao1
例如 在 资本主义社会 中 ， 无产阶级 和 资产阶级 这 两个 矛盾 着 的 力量 是 主要 的 矛盾 ； 其他 的 矛盾 力量 ， 例如 ， 残存 的 封建阶级 和 资产阶级 的 矛盾 ， 农民 小 资产者 和 资产阶级 的 矛盾 ， 无产阶级 和 农民 小 资产者 的 矛盾 ， 自由 资产阶级 和 垄断 资产阶级 的 矛盾 ， 资产阶级 的 民主主义 和 资产阶级 的 法西斯主义 的 矛盾 ， 资本主义 国家 相互 间 的 矛盾 ， 帝国主义 和 殖民地 的 矛盾 ， 以及 其他 的 矛盾 ， 都 为 这个 主要 的 矛盾 力量 所 规定 、 所 影响,Mao1
半殖民地 的 国家 如 中国 ， 其 主要矛盾 和 非 主要矛盾 的 关系 呈现 着 复杂 的 情况,Mao1
当着 帝国主义 向 这种 国家 举行 侵略战争 的 时候 ， 这种 国家 的 内部 各 阶级 ， 除开 一些 叛国 分子 以外 ， 能够 暂时 地 团结 起来 举行 民族战争 去 反对 帝国主义,Mao1
这时 ， 帝国主义 和 这种 国家 之间 的 矛盾 成为 主要 的 矛盾 ， 而 这种 国家 内部 各 阶级 的 一切 矛盾 （ 包括 封建 制度 和 人民大众 之间 这个 主要矛盾 在内 ） ， 便 都 暂时 地 降到 次要 和 服从 的 地位,Mao1
中国 一八四○年 的 鸦片战争 （ 21 ） ， 一八九四年 的 中日战争 （ 22 ） ， 一九○○年 的 义和团 战争 （ 23 ） 和 目前 的 中日战争 ， 都 有 这种 情形,Mao1
然而 在 另 一种 情形 之下 ， 则 矛盾 的 地位 起 了 变化,Mao1
当着 帝国主义 不是 用 战争 压迫 而是 用 政治 、 经济 、 文化 等 比较 温和 的 形式 进行 压迫 的 时候 ， 半殖民地 国家 的 统治阶级 就 会 向 帝国主义 投降 ， 二者 结成 同盟 ， 共同 压迫 人民大众,Mao1
这种 时候 ， 人民大众 往往 采取 国内 战争 的 形式 ， 去 反对 帝国主义 和 封建阶级 的 同盟 ， 而 帝国主义 则 往往 采取 间接 的 方式 去 援助 半殖民地 国家 的 反动派 压迫 人民 ， 而 不 采取 直接 行动 ， 显出 了 内部矛盾 的 特别 尖锐 性,Mao1
中国 的 辛亥革命战争 ， 一九二四年 至 一九二七年 的 革命战争 ， 一九二七年 以后 的 十年 土地革命战争 ， 都 有 这种 情形,Mao1
还有 半殖民地 国家 各个 反动 的 统治 集团 之间 的 内战 ， 例如 在 中国 的 军阀 战争 ， 也 属于 这 一类,Mao1
当着 国内 革命战争 发展 到 从 根本上 威胁 帝国主义 及其 走狗 国内 反动派 的 存在 的 时候 ， 帝国主义 就 往往 采取 上述 方法 以外 的 方法 ， 企图 维持 其 统治 ： 或者 分化 革命 阵线 的 内部 ， 或者 直接 出兵 援助 国内 反动派,Mao1
这时 ， 外国 帝国主义 和 国内 反动派 完全 公开 地 站 在 一个 极端 ， 人民大众 则 站 在 另 一 极端 ， 成为 一个 主要矛盾 ， 而 规定 或 影响 其他 矛盾 的 发展 状态,Mao1
十月革命 后 各 资本主义 国家 援助 俄国 反动派 ， 是 武装 干涉 的 例子,Mao1
一九二七年 的 蒋介石 的 叛变 ， 是 分化 革命 阵线 的 例子,Mao1
然而 不管 怎样 ， 过程 发展 的 各个 阶段 中 ， 只有 一种 主要 的 矛盾 起 着 领导 的 作用 ， 是 完全 没有 疑义 的,Mao1
由此可知 ， 任何 过程 如果 有 多数 矛盾 存在 的话 ， 其中 必定 有 一种 是 主要 的 ， 起 着 领导 的 、 决定 的 作用 ， 其他 则 处于 次要 和 服从 的 地位,Mao1
因此 ， 研究 任何 过程 ， 如果 是 存在 着 两个 以上 矛盾 的 复杂 过程 的话 ， 就要 用 全力 找出 它 的 主要矛盾,Mao1
捉住 了 这个 主要矛盾 ， 一切 问题 就 迎刃而解 了,Mao1
这是 马克思 研究 资本主义社会 告诉 我们 的 方法,Mao1
列宁 和 斯大林 研究 帝国主义 和 资本主义 总 危机 的 时候 ， 列宁 和 斯大林研究苏联 经济 的 时候 ， 也 告诉 了 这种 方法,Mao1
万千 的 学问 家 和 实行 家 ， 不 懂得 这种 方法 ， 结果 如堕烟海 ， 找 不 到 中心 ， 也 就 找 不 到 解决 矛盾 的 方法,Mao1
不能 把 过程 中 所有 的 矛盾 平均 看待 ， 必须 把 它们 区别 为 主要 的 和 次要 的 两类 ， 着重 于 捉住 主要 的 矛盾 ， 已 如 上述,Mao1
但是 在 各种 矛盾 之中 ， 不论 是 主要 的 或 次要 的 ， 矛盾 着 的 两个 方面 ， 又 是否 可以 平均 看待 呢,Mao1
也是 不 可以 的,Mao1
无论 什么 矛盾 ， 矛盾 的 诸 方面 ， 其 发展 是 不 平衡 的,Mao1
有时候 似乎 势均力敌 ， 然而 这 只是 暂时 的 和 相对 的 情形 ， 基本 的 形态 则 是 不 平衡,Mao1
矛盾 着 的 两 方面 中 ， 必 有 一方面 是 主要 的 ， 他 方面 是 次要 的,Mao1
其 主要 的 方面 ， 即 所谓 矛盾 起 主导 作用 的 方面,Mao1
事物 的 性质 ， 主要 地 是 由 取得 支配 地位 的 矛盾 的 主要 方面 所 规定 的,Mao1
然而 这种 情形 不是 固定 的 ， 矛盾 的 主要 和 非 主要 的 方面 互相 转化 着 ， 事物 的 性质 也 就 随着 起 变化,Mao1
在 矛盾 发展 的 一定 过程 或 一定 阶段 上 ， 主要 方面 属于 甲方 ， 非 主要 方面 属于 乙方 ； 到 了 另 一 发展 阶段 或 另 一 发展 过程 时 ， 就 互 易 其 位置 ， 这是 依靠 事物 发展 中 矛盾 双方 斗争 的 力量 的 增减 程度 来 决定 的,Mao1
我们 常常 说 “ 新陈代谢 ” 这 句 话,Mao1
新陈代谢 是 宇宙 间 普遍 的 永远 不可 抵抗 的 规律,Mao1
依 事物 本身 的 性质 和 条件 ， 经过 不同 的 飞跃 形式 ， 一 事物 转化 为 他 事物 ， 就是 新陈代谢 的 过程,Mao1
任何 事物 的 内部 都 有 其 新 旧 两个 方面 的 矛盾 ， 形成 为 一系列 的 曲折 的 斗争,Mao1
斗争 的 结果 ， 新 的 方面 由 小 变 大 ， 上升 为 支配 的 东西 ； 旧 的 方面 则 由 大 变 小 ， 变成 逐步 归于 灭亡 的 东西,Mao1
而 一 当 新 的 方面 对于 旧 的 方面 取得 支配 地位 的 时候 ， 旧 事物 的 性质 就 变化 为 新 事物 的 性质,Mao1
由此可见 ， 事物 的 性质 主要 地 是 由 取得 支配 地位 的 矛盾 的 主要 方面 所 规定 的,Mao1
取得 支配 地位 的 矛盾 的 主要 方面 起 了 变化 ， 事物 的 性质 也 就 随着 起 变化,Mao1
在 资本主义社会 中 ， 资本主义 已 从 旧 的 封建主义社会 时代 的 附庸 地位 ， 转化 成 了 取得 支配 地位 的 力量 ， 社会 的 性质 也 就 由 封建主义 的 变为 资本主义 的,Mao1
在 新 的 资本主义社会 时代 ， 封建 势力 则 由 原来 处在 支配 地位 的 力量 转化 为 附庸 的 力量 ， 随着 也 就 逐步 地 归于 消灭 了 ， 例如 英法 诸国 就是 如此,Mao1
随着 生产力 的 发展 ， 资产阶级 由 新 的 起 进步 作用 的 阶级 ， 转化 为 旧 的 起 反动 作用 的 阶级 ， 以至于 最后 被 无产阶级 所 推翻 ， 而 转化 为 私有 的 生产资料 被 剥夺 和 失去 权力 的 阶级 ， 这个 阶级 也 就要 逐步 归于 消灭 了,Mao1
人数 比 资产阶级 多 得 多 、 并 和 资产阶级 同时 生长 、 但 被 资产阶级 统治 着 的 无产阶级 ， 是 一个 新 的 力量 ， 它 由 初期 的 附属 于 资产阶级 的 地位 ， 逐步 地 壮大 起来 ， 成为 独立 的 和 在 历史 上 起 主导 作用 的 阶级 ， 以至 最后 夺取 政权 成为 统治阶级,Mao1
这时 ， 社会 的 性质 ， 就 由 旧 的 资本主义 的 社会 转化 成 了 新 的 社会主义 的 社会,Mao1
这就 是 苏联 已经 走过 和 一切 其他 国家 必然 要 走 的 道路,Mao1
就 中国 的 情形 来说 ， 帝国主义 处在 形成 半殖民地 这种 矛盾 的 主要 地位 ， 压迫 中国人民 ， 中国 则 由 独立国 变为 半殖民地,Mao1
然而 事情 必然 会 变化 ， 在 双方 斗争 的 局势 中 ， 中国人民 在 无产阶级 领导 之下 所 生长 起来 的 力量 必然 会 把 中国 由 半殖民地 变为 独立国 ， 而 帝国主义 则 将 被 打倒 ， 旧中国 必然 要 变为 新中国,Mao1
旧中国 变为 新中国 ， 还 包含 着 国内 旧 的 封建 势力 和 新 的 人民 势力 之间 的 情况 的 变化,Mao1
旧 的 封建 地主阶级 将 被 打倒 ， 由 统治者 变为 被 统治者 ， 这个 阶级 也 就 会 要 逐步 归于 消灭,Mao1
人民 则 将 在 无产阶级 领导 之下 ， 由 被 统治者 变为 统治者,Mao1
这时 ， 中国 社会 的 性质 就 会 起 变化 ， 由 旧 的 半殖民地 和 半封建 的 社会 变为 新 的 民主 的 社会,Mao1
这种 互相 转化 的 事情 ， 过去 已 有 经验,Mao1
统治 中国 将近 三百年 的 清朝 帝国 ， 曾 在 辛亥革命 时期 被 打倒 ； 而 孙中山 领导 的 革命 同盟会 ， 则 曾经 一度 取得 了 胜利,Mao1
在 一九二四年 至 一九二七年 的 革命战争 中 ， 共产党 和 国民党 联合 的 南方 革命 势力 ， 曾经 由 弱小 的 力量 变得 强大 起来 ， 取得 了 北伐 的 胜利 ； 而 称雄 一时 的 北洋军阀 则 被 打倒 了,Mao1
一九二七年 ， 共产党 领导 的 人民 力量 ， 受 了 国民党 反动 势力 的 打击 ， 变得 很 小 了 ； 但 因 肃清 了 自己 内部 的 机会主义 ， 就 又 逐步 地 壮大 起来,Mao1
在 共产党 领导 的 革命 根据地 内 ， 农民 由 被 统治者 转化 为 统治者 ， 地主 则 作 了 相反 的 转化,Mao1
世界 上 总是 这样 以 新 的 代替 旧 的 ， 总是 这样 新陈代谢 、 除旧布新 或 推陈出新 的,Mao1
革命 斗争 中 的 某些 时候 ， 困难 条件 超过 顺利 条件 ， 在 这种 时候 ， 困难 是 矛盾 的 主要 方面 ， 顺利 是 其次 要 方面,Mao1
然而 由于 革命党 人 的 努力 ， 能够 逐步 地 克服困难 ， 开展 顺利 的 新 局面 ， 困难 的 局面 让位 于 顺利 的 局面,Mao1
一九二七年 中国 革命 失败 后 的 情形 ， 中国 红军 在 长征 （ 24 ） 中 的 情形 ， 都是 如此,Mao1
现在 的 中日战争 ， 中国 又 处在 困难 地位 ， 但是 我们 能够 改变 这种 情况 ， 使 中 日 双方 的 情况 发生 根本 的 变化,Mao1
在 相反 的 情形 之下 ， 顺利 也 能 转化 为 困难 ， 如果 是 革命党 人犯 了 错误 的话,Mao1
一九二四年 至 一九二七年 的 革命 的 胜利 ， 变为 失败 了,Mao1
一九二七年 以后 在 南方 各省 发展 起来 的 革命 根据地 ， 至 一九三四年 都 失败 了,Mao1
研究 学问 的 时候 ， 由 不知 到 知 的 矛盾 也是 如此,Mao1
当着 我们 刚才 开始 研究 马克思主义 的 时候 ， 对于 马克思主义 的 无知 或 知 之 不 多 的 情况 ， 和 马克思主义 的 知识 之间 ， 互相 矛盾 着,Mao1
然而 由于 努力 学习 ， 可以 由 无知 转化 为 有 知 ， 由 知 之 不 多 转化 为 知 之 甚 多 ， 由 对于 马克思主义 的 盲目性 改变 为 能够 自由 运用 马克思主义,Mao1
有人 觉得 有些 矛盾 并不是 这样,Mao1
例如 ， 生产力 和 生产关系 的 矛盾 ， 生产力 是 主要 的 ； 理论 和 实践 的 矛盾 ， 实践 是 主要 的 ； 经济基础 和 上层建筑 的 矛盾 ， 经济基础 是 主要 的 ： 它们 的 地位 并不 互相 转化,Mao1
这是 机械 唯物论 的 见解 ， 不是 辩证唯物论 的 见解,Mao1
诚然 ， 生产力 、 实践 、 经济基础 ， 一般 地 表现 为 主要 的 决定 的 作用 ， 谁 不 承认 这 一点 ， 谁 就 不是 唯物论 者,Mao1
然而 ， 生产关系 、 理论 、 上层建筑 这些 方面 ， 在 一定 条件 之下 ， 又 转 过来 表现 其 为 主要 的 决定 的 作用 ， 这 也是 必须 承认 的,Mao1
当着 不 变更 生产关系 ， 生产力 就 不能 发展 的 时候 ， 生产关系 的 变更 就 起 了 主要 的 决定 的 作用,Mao1
当着 如同 列宁 所 说 “ 没有 革命 的 理论 ， 就 不会 有 革命 的 运动 ” （ 25 ） 的 时候 ， 革命 理论 的 创立 和 提倡 就 起 了 主要 的 决定 的 作用,Mao1
当着 某 一件 事情 （ 任何 事情 都是 一样 ） 要 做 ， 但是 还 没有 方针 、 方法 、 计划 或 政策 的 时候 ， 确定 方针 、 方法 、 计划 或 政策 ， 也就是 主要 的 决定 的 东西,Mao1
当着 政治 文化 等等 上层建筑 阻碍 着 经济基础 的 发展 的 时候 ， 对于 政治 上 和 文化 上 的 革新 就 成为 主要 的 决定 的 东西 了,Mao1
我们 这样 说 ， 是否 违反 了 唯物论 呢,Mao1
没有,Mao1
因为 我们 承认 总 的 历史 发展 中 是 物质 的 东西 决定 精神 的 东西 ， 是 社会 的 存在 决定 社会 的 意识 ； 但是 同时 又 承认 而且 必须 承认 精神 的 东西 的 反作用 ， 社会 意识 对于 社会 存在 的 反作用 ， 上层建筑 对于 经济基础 的 反作用,Mao1
这 不是 违反 唯物论 ， 正是 避免 了 机械 唯物论 ， 坚持 了 辩证唯物论,Mao1
在 研究 矛盾 特殊性 的 问题 中 ， 如果 不 研究 过程 中 主要 的 矛盾 和 非 主要 的 矛盾 以及 矛盾 之 主要 的 方面 和 非 主要 的 方面 这 两种 情形 ， 也就是说 不 研究 这 两种 矛盾 情况 的 差别性 ， 那 就 将 陷入 抽象 的 研究 ， 不能 具体 地 懂得 矛盾 的 情况 ， 因而 也 就 不能 找出 解决 矛盾 的 正确 的 方法,Mao1
这 两种 矛盾 情况 的 差别性 或 特殊性 ， 都是 矛盾 力量 的 不平衡性,Mao1
世界 上 没有 绝对 地 平衡 发展 的 东西 ， 我们 必须 反对 平衡 论 ， 或 均衡 论,Mao1
同时 ， 这种 具体 的 矛盾 状况 ， 以及 矛盾 的 主要 方面 和 非 主要 方面 在 发展 过程 中 的 变化 ， 正是 表现 出新 事物 代替 旧 事物 的 力量,Mao1
对于 矛盾 的 各种 不 平衡 情况 的 研究 ， 对于 主要 的 矛盾 和 非 主要 的 矛盾 、 主要 的 矛盾 方面 和 非 主要 的 矛盾 方面 的 研究 ， 成为 革命 政党 正确 地 决定 其 政治 上 和 军事 上 的 战略 战术 方针 的 重要 方法 之一 ， 是 一切 共产党人 都 应当 注意 的,Mao1
五 矛盾 诸 方面 的 同一性 和 斗争 性,Mao1
在 懂得 了 矛盾 的 普遍性 和 特殊性 的 问题 之后 ， 我们 必须 进而 研究 矛盾 诸 方面 的 同一性 和 斗争 性 的 问题,Mao1
同一性 、 统一性 、 一致性 、 互相 渗透 、 互相 贯通 、 互相 依赖 （ 或 依存 ） 、 互相 联结 或 互相 合作 ， 这些 不同 的 名词 都是 一个 意思 ， 说 的 是 如下 两种 情形 ： 第一 、 事物 发展 过程 中 的 每 一种 矛盾 的 两个 方面 ， 各 以 和 它 对立 着 的 方面 为 自己 存在 的 前提 ， 双方 共 处于 一个 统一体 中 ； 第二 、 矛盾 着 的 双方 ， 依据 一定 的 条件 ， 各 向着 其 相反 的 方面 转化,Mao1
这些 就是 所谓 同一性,Mao1
列宁 说 ： “ 辩证法 是 这样 的 一种 学说 ： 它 研究 对立 怎样 能够 是 同一 的 ， 又 怎样 成为 同一 的 （ 怎样 变成 同一 的 ） ， —— 在 怎样 的 条件 之下 它们 互相 转化 ， 成为 同一 的 ， —— 为什么 人 的 头脑 不 应当 把 这些 对立 看作 死 的 、 凝固 的 东西 ， 而 应当 看作 生动 的 、 有 条件 的 、 可 变动 的 、 互相 转化 的 东西,Mao1
” （ 26 ）,Mao1
列宁 这 段 话 是 什么 意思 呢,Mao1
一切 过程 中 矛盾 着 的 各 方面 ， 本来 是 互相 排斥 、 互相 斗争 、 互相 对立 的,Mao1
世界 上 一切 事物 的 过程 里 和 人们 的 思想 里 ， 都 包含 着 这样 带 矛盾性 的 方面 ， 无一例外,Mao1
单纯 的 过程 只有 一对 矛盾 ， 复杂 的 过程 则 有 一对 以上 的 矛盾,Mao1
各 对 矛盾 之间 ， 又 互相 成为 矛盾,Mao1
这样 地 组成 客观 世界 的 一切 事物 和 人们 的 思想 ， 并 推使 它们 发生 运动,Mao1
如此 说来 ， 只是 极 不 同一 ， 极 不 统一 ， 怎样 又 说 是 同一 或 统一 呢,Mao1
原来 矛盾 着 的 各 方面 ， 不能 孤立 地 存在,Mao1
假如 没有 和 它 作对 的 矛盾 的 一方 ， 它 自己 这 一方 就 失去 了 存在 的 条件,Mao1
试想 一切 矛盾 着 的 事物 或 人们 心中 矛盾 着 的 概念 ， 任何 一方面 能够 独立 地 存在 吗,Mao1
没有 生 ， 死 就 不见 ； 没有 死 ， 生 也 不见,Mao1
没有 上 ， 无所谓 下 ； 没有 下 ， 也 无所谓 上,Mao1
没有 祸 ， 无所谓福 ； 没有 福 ， 也 无所谓 祸,Mao1
没有 顺利 ， 无所谓 困难 ； 没有 困难 ， 也 无所谓 顺利,Mao1
没有 地主 ， 就 没有 佃农 ； 没有 佃农 ， 也 就 没有 地主,Mao1
没有 资产阶级 ， 就 没有 无产阶级 ； 没有 无产阶级 ， 也 就 没有 资产阶级,Mao1
没有 帝国主义 的 民族压迫 ， 就 没有 殖民地 和 半殖民地 ； 没有 殖民地 和 半殖民地 ， 也 就 没有 帝国主义 的 民族压迫,Mao1
一切 对立 的 成分 都是 这样 ， 因 一定 的 条件 ， 一面 互相 对立 ， 一面 又 互相 联结 、 互相 贯通 、 互相 渗透 、 互相 依赖 ， 这种 性质 ， 叫做 同一性,Mao1
一切 矛盾 着 的 方面 都 因 一定 条件 具备 着 不同 一性 ， 所以 称为 矛盾,Mao1
然而 又 具备 着 同一性 ， 所以 互相 联结,Mao1
列宁 所谓 辩证法 研究 “ 对立 怎样 能够 是 同一 的 ” ， 就是说 的 这种 情形,Mao1
怎样 能够 呢,Mao1
因为 互为 存在 的 条件,Mao1
这是 同一性 的 第一种 意义,Mao1
然而 单说 了 矛盾 双方 互为 存在 的 条件 ， 双方 之间 有 同一性 ， 因而 能够 共 处于 一个 统一体 中 ， 这样 就 够 了 吗,Mao1
还 不够,Mao1
事情 不是 矛盾 双方 互相 依存 就 完了 ， 更 重要 的 ， 还 在于 矛盾 着 的 事物 的 互相 转化,Mao1
这就是说 ， 事物 内部 矛盾 着 的 两 方面 ， 因为 一定 的 条件 而 各 向着 和 自己 相反 的 方面 转化 了 去 ， 向着 它 的 对立 方面 所 处 的 地位 转化 了 去,Mao1
这就 是 矛盾 的 同一性 的 第二种 意义,Mao1
为什么 这里 也 有 同一性 呢,Mao1
你们 看 ， 被 统治 的 无产阶级 经过 革命 转化 为 统治者 ， 原来 是 统治者 的 资产阶级 却 转化 为 被 统治者 ， 转化 到 对方 原来 所 占 的 地位,Mao1
苏联 已经 是 这样 做 了 ， 全世界 也 将要 这样 做,Mao1
试问 其间 没有 在 一定 条件 之下 的 联系 和 同一性 ， 如何 能够 发生 这样 的 变化 呢,Mao1
曾 在 中国 近代 历史 的 一定 阶段 上 起 过 某种 积极 作用 的 国民党 ， 因为 它 的 固有 的 阶级性 和 帝国主义 的 引诱 （ 这些 就是 条件 ） ， 在 一九二七年 以后 转化 为 反革命 ， 又 由于 中 日 矛盾 的 尖锐化 和 共产党 的 统一战线 政策 （ 这些 就是 条件 ） ， 而 被迫 着 赞成 抗日,Mao1
矛盾 着 的 东西 这 一个 变 到 那 一个 ， 其间 包含 了 一定 的 同一性,Mao1
我们 实行 过 的 土地革命 ， 已经 是 并且 还 将 是 这样 的 过程 ， 拥有 土地 的 地主阶级 转化 为 失掉 土地 的 阶级 ， 而 曾经 是 失掉 土地 的 农民 却 转化 为 取得 土地 的 小 私有者,Mao1
有 无 、 得失 之间 ， 因 一定 条件 而 互相 联结 ， 二者 具有 同一性,Mao1
在 社会主义 条件 之下 ， 农民 的 私有制 又 将 转化 为 社会主义 农业 的 公有制 ， 苏联 已经 这样 做 了 ， 全世界 将来 也 会 这样 做,Mao1
私产 和 公产 之间 有 一 条 由此达彼 的 桥梁 ， 哲学 上 名 之 曰 同一性 ， 或 互相 转化 、 互相 渗透,Mao1
巩固 无产阶级 的 专政 或 人民 的 专政 ， 正是 准备 着 取消 这种 专政 ， 走 到 消灭 任何 国家 制度 的 更 高 阶段 去 的 条件,Mao1
建立 和 发展 共产党 ， 正是 准备 着 消灭 共产党 和 一切 政党 制度 的 条件,Mao1
建立 共产党 领导 的 革命军 ， 进行 革命战争 ， 正是 准备 着 永远 消灭 战争 的 条件,Mao1
这 许多 相反 的 东西 ， 同时 却 是 相成 的 东西,Mao1
大家 知道 ， 战争 与 和平 是 互相 转化 的,Mao1
战争 转化 为 和平 ， 例如 第一次世界大战 转化 为 战后 的 和平 ， 中国 的 内战 现在 也 停止 了 ， 出现 了 国内 的 和平,Mao1
和平 转化 为 战争 ， 例如 一九二七年 的 国共 合作 转化 为 战争 ， 现在 的 世界 和平 局面 也 可能 转化 为 第二次世界大战,Mao1
为什么 是 这样,Mao1
因为 在 阶级社会 中 战争 与 和平 这样 矛盾 着 的 事物 ， 在 一定 条件 下 具备 着 同一性,Mao1
一切 矛盾 着 的 东西 ， 互相 联系 着 ， 不但 在 一定 条件 之下 共 处于 一个 统一体 中 ， 而且 在 一定 条件 之下 互相 转化 ， 这就 是 矛盾 的 同一性 的 全部 意义,Mao1
列宁 所谓 “ 怎样 成为 同一 的 （ 怎样 变成 同一 的 ） ， —— 在 怎样 的 条件 之下 它们 互相 转化 ， 成为 同一 的 ” ， 就是 这个 意思,Mao1
“ 为什么 人 的 头脑 不 应当 把 这些 对立 看作 死 的 、 凝固 的 东西 ， 而 应当 看作 生动 的 、 有 条件 的 、 可 变动 的 、 互相 转化 的 东西 ” 呢,Mao1
因为 客观 事物 本来 是 如此 的,Mao1
客观 事物 中 矛盾 着 的 诸 方面 的 统一 或 同一性 ， 本来 不是 死 的 、 凝固 的 ， 而是 生动 的 、 有 条件 的 、 可 变动 的 、 暂时 的 、 相对 的 东西 ， 一切 矛盾 都 依 一定 条件 向 它们 的 反面 转化 着,Mao1
这种 情况 ， 反映 在 人们 的 思想 里 ， 就 成 了 马克思主义 的 唯物辩证法 的 宇宙观,Mao1
只有 现在 的 和 历史 上 的 反动 的 统治阶级 以及 为 他们 服务 的 形而上学 ， 不是 把 对立 的 事物 当作 生动 的 、 有 条件 的 、 可 变动 的 、 互相 转化 的 东西 去 看 ， 而是 当作 死 的 、 凝固 的 东西 去 看 ， 并且 把 这种 错误 的 看法 到处 宣传 ， 迷惑 人民群众 ， 以 达 其 继续 统治 的 目的,Mao1
共产党人 的 任务 就 在于 揭露 反动派 和 形而上学 的 错误 思想 ， 宣传 事物 的 本来 的 辩证法 ， 促成 事物 的 转化 ， 达到 革命 的 目的,Mao1
所谓 矛盾 在 一定 条件 下 的 同一性 ， 就是说 ， 我们 所 说 的 矛盾 乃是 现实 的 矛盾 ， 具体 的 矛盾 ， 而 矛盾 的 互相 转化 也是 现实 的 、 具体 的,Mao1
神话 中 的 许多 变化 ， 例如 《 山海经 》 中 所 说 的 “ 夸父追日 ” （ 27 ） ， 《 淮南子 》 中 所 说 的 “ 羿射九日 ” （ 28 ） ， 《 西游记 》 中 所 说 的 孙悟空 七十二变 （ 29 ） 和 《 聊斋志异 》 （ 30 ） 中 的 许多 鬼 狐 变 人 的 故事 等等 ， 这种 神话 中 所 说 的 矛盾 的 互相 变化 ， 乃是 无数 复杂 的 现实 矛盾 的 互相 变化 对于 人们 所 引起 的 一种 幼稚 的 、 想象 的 、 主观 幻想 的 变化 ， 并不是 具体 的 矛盾 所 表现 出来 的 具体 的 变化,Mao1
马克思 说 ： “ 任何 神话 都是 用 想象 和 借助 想象 以 征服 自然力 ， 支配 自然力 ， 把 自然力 加以 形象化 ； 因而 ， 随着 这些 自然力 之 实际上 被 支配 ， 神话 也 就 消失 了,Mao1
” （ 31 ） 这种 神话 中 的 （ 还有 童话 中 的 ） 千变万化 的 故事 ， 虽然 因为 它们 想象 出 人们 征服 自然力 等等 ， 而 能够 吸引 人们 的 喜欢 ， 并且 最好 的 神话 具有 “ 永久 的 魅力 ” （ 32 ） （ 马克思 ） ， 但 神话 并不是 根据 具体 的 矛盾 之 一定 的 条件 而 构成 的 ， 所以 它们 并不是 现实 之 科学 的 反映,Mao1
这就是说 ， 神话 或 童话 中 矛盾 构成 的 诸 方面 ， 并不是 具体 的 同一性 ， 只是 幻想 的 同一性,Mao1
科学 地 反映 现实 变化 的 同一性 的 ， 就是 马克思主义 的 辩证法,Mao1
为什么 鸡蛋 能够 转化 为 鸡子 ， 而 石头 不 能够 转化 为 鸡子 呢,Mao1
为什么 战争 与 和平 有 同一性 ， 而 战争 与 石头 却 没有 同一性 呢,Mao1
为什么 人 能 生人 不能 生 出 其他 的 东西 呢,Mao1
没有 别的 ， 就是 因为 矛盾 的 同一性 要 在 一定 的 必要 的 条件 之下,Mao1
缺乏 一定 的 必要 的 条件 ， 就 没有 任何 的 同一性,Mao1
为什么 俄国 在 一九一七年二月 的 资产阶级 民主革命 和 同年十月 的 无产阶级 社会主义 革命 直接 地 联系 着 ， 而 法国 资产阶级革命 没有 直接 地 联系 于 社会主义 的 革命 ， 一八七一年 的 巴黎公社 终于 失败 了 呢,Mao1
为什么 蒙古 和 中亚细亚 的 游牧 制度 又 直接 地 和 社会主义 联系 了 呢,Mao1
为什么 中国 的 革命 可以 避免 资本主义 的 前途 ， 可以 和 社会主义 直接 联系 起来 ， 不要 再 走 西方 国家 的 历史 老路 ， 不要 经过 一个 资产阶级 专政 的 时期 呢,Mao1
没有 别的 ， 都是 由于 当时 的 具体 条件,Mao1
一定 的 必要 的 条件 具备 了 ， 事物 发展 的 过程 就 发生 一定 的 矛盾 ， 而且 这种 或 这些 矛盾 互相 依存 ， 又 互相 转化 ， 否则 ， 一切 都 不可能,Mao1
同一性 的 问题 如此,Mao1
