sentence,doc
二 是 在 精神文明 建设 中 紧紧 抓住 提高 全 民族 素质 这个 根本 ， 突出 思想 道德 建设 这个 重点,Hu1
"社会主义 精神文明 建设 ， 尤其 是 思想 道德 建设 ， 说到底 是 做人 的 工作 , 是 按照 "" 四有 "" ⑴ 目标 做 武装 人 、 教育 人 、 提高 人 、 培养 人 的 工作 , 是 要 全面 提高 整个 中华 民族 素质",Hu1
这是 最 根本 的 百年 大计,Hu1
"同志 们 在 研讨 中 谈 到 「 人 的 工作 最 难 做 , 但 做好 了 最 有 威力 : 这是 很 有 道理 的",Hu1
"有些 地方 和 部门 抓 精神文明 建设 用力 不少 、 见效 不大 , 一个 重要 原因 就 在于 见 物 不见 人",Hu1
一 手软 ， 往往 软 在 对 人 的 思想 政治 教育 上,Hu1
现在 抓 党 的 十四 届 六中全会 精神 贯彻 落实 ， 就要 紧紧 抓住 提高 人 的 素质 这个 根本 ， 突出 抓好 思想 道德 建设 这个 重点,Hu1
首要 的 一 条 ， 就是 要 继续 用 马克思列宁主义 、 毛泽东 思想 特别 是 邓小平 建设 有 中国 特色 社会主义 理论 教育 党员 、 干部 和 人民,Hu1
要 总结 党 的 十四大 以来 这 方面 工作 的 经验 ， 分析 存在 的 问题 ， 研究 进一步 深入 的 措施,Hu1
要 注意 先进性 要求 和 广泛性 要求 相 结合 、 提高 和 普及 相 结合 ， 在 继续 重点 抓好 领导 干部 学习 的 同时 ， 抓好 基层 干部 和 党员 群众 学习,Hu1
"要 通过 各种 生动活泼 的 形式 ， 加强 爱国主义 教育 ， 同时 加强 社会 公德 、 职业道德 、 家庭 美德 教育 , 用 建设 有 中国 特色 社会主义 这个 共同 理想 去 进一步 凝聚 人民 、 鼓舞 人民 ， 用 正确 的 世界观 、 人生观 、 价值观 去 引导 人民",Hu1
三 是 抓好 社会主义 精神文明 建设 任务 落实 的 具体化,Hu1
"要 区别 领导 机关 和 基层 的 不同 情况 , 有 针对性 进行 工作",Hu1
"抓 基层 也 要 注意 不同 的 特点 , 切忌 一般化",Hu1
"比如 ， 在 农村 , 必须 围绕 提高 农民 素质 、 勤劳 致富 奔 小康 和 建设 社会主义 新 农村 这个 目标 ， 加强 对 农民 群众 思想 政治 教育 和 科学 文化 教育",Hu1
"以 邓小平 建设 有 中国 特色 社会主义 理论 和 党 的 路线 方针 政策 ， 引导 农民 坚持 勤劳 致富 ， 走 共同 富裕 道路 ， 自觉 履行 公民 义务 , 正确 处理 国家 、 集体 、 个人 的 利益 关系 ; 用 爱国主义 、 集体主义 、 社会主义 思想 去 牢固 占领 农村 思想 文化 阵地 , 提高 农民 分辨 美 和 丑 、 善 和 恶 、 进步 和 落后 、 文明 和 愚昧 的 能力 ， 自觉 抵制 封建 迷信 活动 和 非法 宗教 活动 , 倡导 健康 文明 的 生活 方式",Hu1
在 国有 企业 ， 要 围绕 搞好 企业 改革 、 转换 经营 机制 、 调整 经济 结构 、 提高 经济效益 ， 加强 和 改进 思想 政治 工作 ， 增强 职工 的 工人阶级 主人翁 责任感 ， 发扬 爱岗敬业 精神 ， 提高 职工 队伍 素质,Hu1
对 一部分 生产 经营 困难 的 企业 ， 要 引导 干部 职工 发扬 艰苦奋斗 、 开拓 进取 的 精神 ， 同心同德 办 好 企业 ， 同时 注意 帮助 他们 解决 实际 问题,Hu1
各行各业 都 要 按照 党 的 十四 届 六中全会 要求 ， 以 服务 人民 、 奉献 社会 为 宗旨 ， 努力 在 创建 文明 行为 活动 中 作出 新 的 成绩,Hu1
"特别是 那些 天天 同 群众 打交道 、 与 群众 生活 关系 密切 的 窗口 行业 , 应该 抓 得 更 扎实 、 更 有 成效 , 让 人民 群众 切身 感受 到 加强 社会主义 精神文明 建设 所 带来 的 新 变化",Hu1
（ 三 ） 把 抓 落实 的 主要 注意力 ， 放 在 解决 当前 干部 群众 普遍 关心 的 重要 问题 上,Hu1
"社会主义 精神文明 同 社会主义 物质文明 一样 , 说到底 ， 都 是 为 人民 群众 谋 利益 的 事业",Hu1
因此 ， 必须 从 干部 群众 普遍 关心 的 事情 抓起 ， 从 各 方面 反映 最 强烈 的 事情 抓起 ， 从 大家 最 容易 接受 的 事情 抓起,Hu1
精神文明 建设 从 实际 出发 ， 就要 从 大多数 人民 群众 愿望 和 要求 出发 ; 精神文明 建设 要 见到 实效 ， 首先 就要 在 解决 人民 群众 最 关心 的 紧迫 问题 上 见到 实效,Hu1
"各级 领导 机关 和 领导 干部 , 要 一个 部门 一个 部门 、 一个 行业 一个 行业 、 一个 问题 一个 问题 研究 , 决不 能 只 靠 一般 号召 ， 不 能 大而化之 ， 不 能 做 表面文章 、 搭 花架子",Hu1
总之 ， 不 能 搞 形式主义,Hu1
只要 认真 过 细 地 一 件 事情 一 件 事情 去 做 ， 持之以恒 去 抓 ， 精神文明 建设 工作 就 一定 能够 不断 提高 水平 、 迈 上 新 台阶,Hu1
"党 的 十一届 三中全会 以来 , 我们 党 在 邓小平 建设 有 中国 特色 社会主义 理论 和 党 的 基本 路线 指引 下 ， 依靠 全党 全国 人民 团结 奋斗 ， 已经 探索 和 走出 了 一 条 有 中国 特色 社会主义 的 经济 建设 新 路子 , 我们 也 完全 能够 探索 和 走出 一 条 有 中国 特色 社会主义 精神文明 建设 新 路子",Hu1
贯彻 党 的 十四 届 六中全会 精神 ， 如果 能 在 这 方面 有 一个 大 进步 ， 将 是 一 件 有利 全局 的 大 好事,Hu1
切实 加强 党 对 精神文明 建设 的 领导 党 的 十四 届 六中全会 决议 指出 ： “ 建设 物质 文明 关键 在 党 ， 建设 精神文明 关键 也 在 党,Hu1
""" 这 一 论断 体现 了 邓小平 同志 关于 办 好 中国 的 事情 关键 在 党 、 关键 在 人 的 科学 思想 , 深刻 揭示 了 两 个 文明 建设 同党 的 领导 、 党 的 建设 的 关系",Hu1
"要 把 党 的 十四 届 六中全会 精神 真正 落到实处 ， 开创 新 形势 下 精神文明 建设 新 局面 ， 促进 两 个 文明 协调 发展 ， 说到底 , 关键 在于 加强 和 改善 党 的 领导",Hu1
"各级 党委 特别 是 县 以上 领导班子 要 把 精神文明 建设 列入 重要 议事日程 ， 加大 工作 力度 ， 坚持 常抓不懈 , 把 两 个 文明 作为 统一 的 奋斗 目标 ， 一起 部署 , 一起 落实 ， 一起 检查 ； 要 经常 分析 精神文明 建设 的 形势 , 及时 把握 思想 文化 领域 动态 , 深入 研究 精神文明 建设 中 的 重大 理论 问题 和 实践 问题",Hu1
在 精神文明 建设 中 ， 党委 要 抓 的 工作 很多 ， 既 要 管 目标 方向 、 管 方针 政策 ， 又 要 管 规划 部署 、 管 督促 检查 ， 都 要 抓好,Hu1
为了 确保 精神文明 建设 各项 任务 落实 和 奋斗 目标 实现 ， 必须 建立 健全 党委 统一 领导 、 党政 主要 领导 亲自 抓 、 各 方面 分工 负责 的 齐抓共管 的 领导 体制 和 工作 机制,Hu1
"由于 各地 情况 不尽相同 , 这种 领导 体制 和 工作 机制 的 具体 形式 可以 不 强求 一律",Hu1
但是 ， 无论 采取 什么 形式 ， 都 必须 坚持 党委 统一 领导 ， 都 要 建立 严格 的 领导 责任制 、 部门 责任制 、 目标 考核 责任制 ， 都 要 有利于 精神文明 建设 各项 任务 有效 落实,Hu1
"在 精神文明 建设 中 ， 还要 处理 好 物质 投人 和 工作 投入 的 关系 、 "" 硬件 ” 建设 和 "" 软件 "" 建设 的 关系 、 加大 资金 投入 和 提高 使用 效益 的 关系 , 力求 取得 最佳 效果",Hu1
加强 党 对 精神文明 建设 的 领导 ， 要 特别 注意 抓好 各级 领导班子 建设 和 党 的 基层 组织 建设,Hu1
要 把 各级 领导班子 建设 成为 能够 全面 、 正确 、 积极 贯彻 党 的 基本 路线 ， 卓有成效 领导 两 个 文明 建设 的 坚强 核心 ; 把 基层 党组织 建设 成为 能够 团结 带领 群众 促进 两 个 文明 共同 发展 的 战斗 堡垒,Hu1
"选人 用人 ， 配备 领导班子 , 必须 坚持 德才兼备 原则 , 全面 体现 社会主义 现代化 建设 要求",Hu1
"考察 党政 领导班子 和 主要 领导 干部 ， 不仅 要 看 领导 物质 文明 建设 的 实绩 和 本领 , 而且 要 看 领导 精神文明 建设 的 实绩 和 本领 ， 并 把 这 作为 对 干部 使用 和 奖惩 的 基本 依据",Hu1
"必须 明确 ， 要 真正 做到 两手 抓 、 两手 硬 , 首先 是 第一把手 要 带头 抓好 两手 ， 领导班子 其他 成员 也 都 要 懂得 并 做到 两手 抓",Hu1
"一个 领导班子 和 领导 干部 特别 是 主要 负责 同志 , 把握 不住 经济 建设 这个 中心 ， 抓 不 好 物质文明 ， 是 不 称职 ; 不 重视 精神文明 建设 ， 抓 不 好 精神文明 , 也 是 不 称职",Hu1
"要 按照 建设 高 素质 干部 队伍 要求 ， 把 提高 干部 思想 政治 素质 和 道德 素质 提到 重要 位置 上来 , 体现 到 领导班子 和 干部 队伍 建设 各个 环节 中 去",Hu1
加强 党 对 精神文明 建设 的 领导 ， 必须 下 大 气力 造就 一 支 高 素质 宣传 思想 文化 教育 队伍,Hu1
我们 现在 已经 有 了 一 支 专门 从事 精神文明 建设 的 队伍 ， 他们 在 精神文明 建设 中 起 着 骨干 作用 ， 作出 了 重要 贡献,Hu1
应该 说 ， 这 支 队伍 总体 是 好的 ， 是 可以 信赖 的,Hu1
"但是 , 从 这 支 队伍 所 肩负 的 重要 使命 和 新 形势 下 加强 精神文明 建设 的 要求 看 ， 一些 同志 在 思想 政治 素质 、 业务 水平 、 工作 作风 等 方面 都 还 存在 着 不 适应 的 问题 ， 整个 队伍 年龄 结构 、 知识 结构 、 分布 状况 等 方面 也 迫切 需要 加以 改善",Hu1
要 按照 政治 强 、 业务 精 、 作风 正 的 要求 ， 继续 全面 加强 这 支 队伍 建设 ， 进一步 提高 队伍 整体 素质 ， 努力 培养 一 大批 热爱 祖国 、 热爱 人民 、 有 真才实学 的 专门 人才,Hu1
特别是 要 从 实现 跨 世纪 发展 目标 的 战略 高度 出发 ， 加强 后备 队伍 建设 ， 抓紧 培养 选拔 精神文明 建设 领域 的 优秀 年轻 干部 和 专门 人才,Hu1
各地 在 制定 精神文明 建设 规划 时 要 把 这 方面 工作 作为 一 项 重要 内容,Hu1
搞好 精神文明 建设 ， 促进 社会 风气 进步 ， 必须 认真 坚持 从严 治 党 的 方针 ， 切实 搞好 党风,Hu1
我们 党 是 执政党,Hu1
我们 党 的 干部 既 是 精神文明 建设 的 组织者 、 领导者 ， 又 必须 是 精神文明 建设 的 实践者 、 带头人,Hu1
把 党风 搞好 了 ， 党 的 领导 干部 在 全党 真正 发挥 表率 作用 ， 共产党员 在 全 社会 真正 发挥 表率 作用 ， 才能 带 出 好的 民风 和 社会 风气 ， 才能 带动 整个 精神文明 建设,Hu1
"因此 ， 要 把 端正 党风 政风 , 坚持 勤政廉政 作为 推进 整个 精神文明 建设 的 关键 环节 ， 切实 抓紧 抓好",Hu1
"要 按照 中央 部署 , 坚持不懈 加强 党风 廉政 建设 , 深入 持久 开展 反 腐败 斗争 , 不断 取得 阶段性 成果",Hu1
"要 继续 抓好 全党 正在 开展 的 学 理论 、 学 党章 活动 ， 抓好 对 县 以上 领导 干部 进行 的 以 讲 学习 、 讲 政治 、 讲 正气 为 主要 内容 的 党性 党风 教育 , 着重 解决 好 理想 信念 和 思想 作风 方面 存在 的 突出 问题 ， 尤其 要 分清 重大 原则 问题 上 的 思想 理论 是非",Hu1
要 切实 加强 对 党员 领导 干部 的 严格 要求 、 严格 管理 、 严格 监督 ， 特别是 要 健全 和 完善 党内 监督,Hu1
领导 干部 要 以身作则 、 言行 一致 ， 做 老实人 、 说老实话 、 办 老 实事 ， 自觉 坚持 和 发扬 理论 联系 实际 、 密切 联系 群众 、 批评 和 自我批评 的 优良 作风,Hu1
在 党内 生活 中 ， 要 弘扬 正气 、 打击 歪风 ， 对 那些 坚持 真理 、 勇于 负责 、 作风 正派 的 同志 要 多 鼓励 、 多 支持 ; 对 那些 不 注意 政治 方向 、 不 负 责任 、 作风 不 正 的 ， 要 批评 教育 ， 问题 严重 的 要 从 领导 岗位 上 撤 下来,Hu1
"注释 〔 1 〕 "" 四有 "" ， 指 有 理想 、 有 道德 、 有 文化 、 有 纪律",Hu1
"大力 加强 国有 企业 党 的 建设 . （ 一九九六年 十二月 十一日 ） 这次 全国 国有 企业 党 的 建设 工作 会议 的 主要 任务 是 : 深入 贯彻 党 的 十四 届 四中 、 五 中 、 六中全会 和 最近 召开 的 中央 经济 工作 会议 精神 , 进一步 统一 思想 ， 明确 任务 , 交流 经验 , 研究 措施 , 推动 国有 企业 党 的 建设 的 加强 和 党建 工作 水平 的 提高 , 以 促进 企业 面向 市场 ， 转换 机制 , 加快 技术 进步 ， 强化 内部 管理 , 提高 经济效益 , 促进 整个 国民经济 持续 快速 健康 发展 和 社会 全面 进步",Hu1
下面 ， 我 着重 就 以下 问题 讲 一些 意见,Hu1
一 、 认清 形势 ， 坚定 信心 ， 增强 搞好 国有 企业 和 企业 党建 工作 的 责任感 和 紧迫感,Hu1
"正确 认识 和 判断 形势 , 胸怀 全党 全国 工作 大局 ， 这是 统一 思想 、 做好 工作 的 重要 前提",Hu1
研究 国有 企业 党 的 建设 工作 也 应当 这样,Hu1
"当前 , 我国 社会主义 现代化 建设 已经 进入 一个 重要 发展 时期",Hu1
世界 经济 和 政治 格局 新 变化 对于 我们 推进 改革 开放 和 现代化 建设 、 实现 跨 世纪 宏伟 目标 提供 了 不可多得 的 机遇 ， 同时 也 使 我们 面临 激烈 国际 竞争 的 严峻 考验,Hu1
"现在 ， 中央 大政 方针 已 定 , 我们 的 前进 目标 和 发展 思路 也 是 明确 的",Hu1
X 这是 胡锦涛 同志 在 全国 国有 企业 党 的 建设 工作 会议 上 讲话 的 主要 部分,Hu1
"各级 党组织 特别 是 领导 干部 必须 把握 大局 、 继续 奋进 ， 集中 力量 把 经济 搞 上去 , 促进 社会主义 物质文明 和 精神文明 协调 发展 ， 保证 我国 能 以 更新 的 姿态 跨入 二十一 世纪",Hu1
"国有 企业 是 我国 国民经济 的 主要 支柱 , 是 社会主义 市场经济 的 主导 力量 , 是 国家 财政 收入 的 主要 来源 ， 是 国家 政权 的 最 重要 物质 基础 , 也 是 社会主义 精神文明 建设 的 重要 阵地",Hu1
搞好 国有 企业 既 是 重大 经济 问题 ， 又 是 重大 政治 问题 ， 一定 要 把 这 件 关系 社会主义 现代化 事业 成败 和 国家 、 民族 兴衰 的 大事 办 好,Hu1
"几十 年 来 ， 我国 国有 企业 不断 发展 壮大 , 为 建立 独立 的 比较 完整 的 工业 体系 和 国民经济 体系 、 推动 经济 发展 和 社会 进步 ， 为 巩固 国家 政权 和 社会主义 制度 、 巩固 党 的 执政 和 领导 地位 , 作出 了 历史性 贡献",Hu1
党 的 十一届 三中全会 以来 ， 国有 企业 又 为 深化 改革 、 扩大 开放 、 促进 发展 、 保持 稳定 、 开创 社会主义 现代化 建设 新 局面 发挥 了 举足轻重 的 作用 ， 作出 了 新 的 重大 贡献,Hu1
"可以 说 ， 如果 没有 国有 企业 发展 和 贡献 , 就 不 可能 形成 以 公有制 为 主体 、 多种 经济 成分 共同 发展 的 格局 ， 不 可能 进行 以 建立 社会主义 市场经济 体制 为 目标 的 改革 , 不 可能 取得 社会主义 现代化 建设 的 伟大 成就",Hu1
"当前 , 全国 总 的 经济 形势 是 好的 ， 既 保持 了 经济 快速 增长 ， 又 有效 抑制 了 通货膨胀 ; 社会 总 供给 和 总 需求 趋于 平衡 ， 宏观 经济 环境 进一步 改善 ; 改革 开放 进一步 深化 ， 经济 社会 协调 发展",Hu1
"今年 以来 , 以 建立 现代 企业 制度 为 目标 的 企业 改革 力度 加大 ， 试点 全面 展开 「 抓大放小 ” 的 改革 普遍 加快 ， 出现 了 一批 有 活力 有 实力 的 大型 企业 和 企业 集团",Hu1
从 整体 上 看 ， 国有 企业 正在 发生 积极 深刻 的 变化,Hu1
但是 ， 也 要 看到 ， 一部分 国有 企业 存在 着 生产 经营 困难 、 经济效益 不 好 、 亏损面 和 亏损额 增加 、 下岗 人员 增多 等 问题,Hu1
为什么 在 改革 不断 深化 的 情况 下 会 出现 部分 国有 企业 效益 下滑 现象 呢,Hu1
全面 客观 进行 分析 ， 我们 就 可以 看到 ， 国有 企业 目前 的 困难 ， 确 有 宏观 管理 体制 改革 力度 加大 、 市场 环境 变化 较 快 、 经济 结构 不 合理 等 原因 ， 但 也 反映 了 企业 经营 观念 转变 滞后 、 经营 机制 不 活 、 管理 薄弱 、 不 适应 市场 竞争 要求 的 问题,Hu1
"在 改革 进一步 深化 、 市场 约束 增强 、 企业 效益 出现 某些 转移 的 情况 下 ， 那些 历史 包袱 沉重 、 设备 老化 、 技术 落后 的 老 企业 , 那些 改革 进展 缓慢 的 企业 ， 矛盾 和 困难 就 更 突出",Hu1
这 说明 ， 部分 国有 企业 困难 的 根本 原因 是 企业 改革 和 相关 配套 改革 不 适应 社会主义 市场经济 迅速 发展 的 要求,Hu1
"同时 ， 也 要 看到 , 这几年 ， 各 地区 各 部门 都 有 一些 国有 大中型 企业 , 虽然 与 别的 企业 面临 的 环境 、 困难 、 条件 差不多 ， 但 由于 企业 领导 和 群众 同心同德 , 面向 市场 ， 转换 机制 ， 按照 "" 三改一加强 "" ⑴ 的 路子 扎实 工作 ， 不但 克服 了 困难 ， 而且 在 竞争 中 迅速 发展 壮大 了 自己",Hu1
"这 表明 ， 只要 坚定不移 推进 改革 、 加强 管理 , 把 两 个 根本性 转变 落到实处 ， 国有 企业 是 能够 搞好 的 , 是 可以 在 激烈 的 市场 竞争 中 焕发 出新 的 活力 、 走 上 健康 发展 轨道 的",Hu1
办 好 中国 的 事情 ， 关键 在 党,Hu1
这是 邓小平 同志 的 一个 十分 重要 的 思想,Hu1
"要 贯彻 落实 好 中央 关于 企业 改革 发展 的 方针 决策 ， 办 好 企业 , 关键 也 在 党",Hu1
这些 年 ， 一些 企业 之所以 能 不断 发展 壮大 、 活力 和 实力 不断 增强 ， 都 是 同 加强 和 改进 了 企业 党 的 建设 分 不 开 的,Hu1
"有些 同志 说 , 要 治 厂 ， 先 治 党",Hu1
这 确实 是 一 条 重要 经验,Hu1
"当前 ， 企业 在 面临 较 多 困难 的 情况 下 , 要 凝聚 职工 、 深化 改革 、 加强 管理 、 加快 发展 ， 更 要 高度 重视 加强 企业 党 的 建设 , 发挥 企业 党组织 作用",Hu1
企业 党 的 建设 形势 怎么样 呢,Hu1
"我 看 , 要 讲 两 句 话",Hu1
"第一 句 是 , 企业 党 的 建设 总体 上 在 逐步 加强",Hu1
"主要 表现 在 : 各级 党委 重视 对 企业 党建 工作 的 领导 , 在 建立 现代 企业 制度 试点 过程 中 ， 各地 注意 使 企业 党 的 建设 工作 与 企业 改革 同步 进行 ， 并 探索 了 一些 经验 ； 企业 党组织 坚持 围绕 生产 经营 开展 工作 ， 重视 在 关键 环节 、 关键 时刻 发挥 党组织 战斗 堡垒 作用 和 党员 先锋 模范 作用 ， 涌现 出 一批 企业 改革 发展 和 党建 工作 都 搞 得 比较 好的 先进 典型 ; 贯彻 充分 发挥 党组织 政治 核心 作用 、 坚持 和 完善 厂长 负责制 、 全心全意 依靠 工人阶级 方针 , 逐步 摸索 到 一些 有效 途径 和 办法 ; 企业 领导班子 、 经营 管理者 队伍 、 党员 队伍 在 新 的 实践 中 得到 了 锻炼 提高",Hu1
这是 主流 ， 必须 充分 肯定,Hu1
"第二 句 话 是 , 企业 党 的 建设 工作 发展 不 平衡 , 存在 不少 薄弱 环节 ， 也 面临 一些 新 的 问题",Hu1
"主要 是 : 对 加强 和 改进 企业 党建 工作 , 发挥 党组织 作用 的 必要性 、 重要性 、 紧迫性 认识 不足 ； 有些 地方 、 部门 和 企业 贯彻 中央 关于 加强 企业 党 的 建设 的 方针 不够 得力 ; 一些 企业 党 的 建设 和 党建 工作 程度 不同 受到 削弱 ， 党组织 参与 重大 问题 决策 、 坚持 党 管 干部 原则 和 实施 保证 监督 职责 没有 完全 落实 ; 有些 企业 领导 人员 和 部分 党务 工作 人员 素质 不 高 ， 精神 不 振作 ， 思想 和 工作 方式 不 适应 发展 变化 的 形势",Hu1
这些 问题 虽然 不是 主流 ， 但 必须 高度 重视 ， 认真 加以 解决,Hu1
总之 ， 我们 国家 面临 的 经济 和 政治 形势 是 好的 ， 国有 企业 改革 发展 和 企业 党 的 建设 的 形势 也 是 好的 ， 对 我们 克服 困难 、 做好 工作 是 有利 的,Hu1
"亟待 解决 的 问题 虽然 不少 ， 但 随着 形势 发展 、 认识 深化 、 经验 积累 、 工作 加强 , 一定 能够 逐步 解决",Hu1
"各级 党政 领导 同志 和 企业 领导 同志 必须 进一步 解放 思想 ， 坚持 实事求是 ， 全面 、 辩证 、 发展 看待 形势 ， 时刻 全局 在 胸 ， 自觉 肩负 重任 ， 更加 坚定 信心 , 勇于 知难而进 ， 以 饱满 的 热情 和 科学 的 态度 去 工作 、 去 奋斗",Hu1
只要 我们 进一步 把 党 内外 广大 干部 和 群众 凝聚 起来 ， 上上下下 、 方方面面 都 行动 起来 ， 就 一定 能够 把 国有 企业 和 企业 党 的 建设 搞 得 更 好,Hu1
二 、 统一 思想 ， 明确 加强 国有 企业 党建 工作 的 前进 目标 和 方针 原则,Hu1
党 的 十四大 通过 的 党章 ， 明确 规定 了 国有 企业 党组织 发挥 政治 核心 作用 的 职责,Hu1
"党 的 十四 届 四中全会 《 关于 加强 党 的 建设 几 个 重大 问题 的 决定 》 , 确定 了 包括 企业 党组织 在内 的 基层 党组织 建设 的 指导 方针",Hu1
几 年 来 ， 江泽民 同志 和 中央 其他 领导 同志 对 加强 企业 党 的 建设 又 多次 作 了 重要 指示,Hu1
"应该 说 ， 国有 企业 党建 工作 的 方针 原则 都 是 明确 的 , 各 方面 思想 认识 也 基本 形成 了 共识",Hu1
我们 这次 会议 将要 讨论 的 《 关于 进一步 加强 和 改进 国有 企业 党 的 建设 工作 的 通知 》 （ 讨论 稿 ） ， 体现 了 中央 有关 精神 ， 反映 了 今年 五月 专题 研究 班⑵ 的 主要 成果 ， 集中 了 前 几 年 进行 探索 的 基本 经验,Hu1
希望 同志 们 认真 研究 、 集思广益 ， 把 文件 稿 进一步 修改 好,Hu1
"今天 , 我 在 这里 就 不 全面 讲 了 ， 主要 围绕 国有 企业 党建 工作 的 目标 任务 谈 一些 意见",Hu1
在 新 的 历史 时期 ， 要 把 我们 党 建设 成 一个 什么样 的 党,Hu1
根据 邓小平 同志 关于 新 时期 党 的 建设 理论 ， 党 的 十四 届 四中全会 决定 已经 提出 了 明确 的 总 目标 总 要求,Hu1
为了 全面 推进 党 的 建设 这 一 新 的 伟大 工程 ， 各 方面 都 需要 根据 实际 情况 把 总 目标 总 要求 具体化,Hu1
那么 ， 加强 国有 企业 党 的 建设 目标 要求 是 什么 呢,Hu1
国有 企业 党建 工作 专题 研究班 进行 过 讨论 ， 我 也 讲 了 意见,Hu1
看来 ， 大家 比较 认同 的 是 这样 几 条 : 一 是 有 一个 坚决 贯彻 执行 党 的 路线 方针 政策 ， 懂 经营 、 会 管理 、 团结 协调 、 廉洁 公正 、 开拓 进取 、 得到 职工 群众 拥护 的 领导班子 ， 尤其 要 有 政治 强 、 业务 精 、 作风 好的 带头人 ; 二 是 有 一 支 能够 在 企业 改革 发展 中 经得起 困难 和 风险 考验 、 在 两 个 文明 建设 中 发挥 先锋 模范 作用 的 党员 队伍 ; 三 是 有 一个 适应 企业 改革 发展 要求 、 与 生产 经营 紧密 结合 、 保证 企业 党组织 发挥 作用 的 工作 机制 ; 四 是 有 一 套 加强 党员 教育 管理 、 能 及时 解决 自身 存在 的 矛盾 和 问题 、 不断 增强 凝聚力 和 战斗力 的 工作 制度,Hu1
"这 “ 四 个 有 ” , 是 统一 的 有机 整体 , 关键 是 第一 个 "" 有 : 这是 落实 党 对 企业 的 政治 领导 、 巩固 和 加强 企业 党组织 政治 核心 地位 和 发挥 应有 作用 的 需要 ; 是 办 好 国有 企业 、 保证 改革 取得 成功 和 国有 经济 进一步 壮大 、 企业 两 个 文明 协调 发展 的 需要",Hu1
各 地区 各 部门 和 企业 都 要 根据 实际 情况 ， 认真 对照 ， 找 准 差距 ， 作出 自己 全面 实现 企业 党建 目标 的 工作 规划 ， 认真 加以 落实,Hu1
为了 实现 加强 国有 企业 党 的 建设 目标 ， 在 工作 中 要 始终 坚持 以下 重大 方针 和 原则,Hu1
（ 一 ） 必须 坚持 党 对 企业 的 政治 领导,Hu1
"江泽民 同志 去年 八月 对 企业 党建 工作 的 批示 指出 ： "" 现在 总 的 方针 是 明确 的 ， 关键 在于 如何 具体 贯彻 ， 也 并 不 要求 千篇一律 ， 但 党 对 企业 在 政治 上 的 领导权 决不 能 丧失",Hu1
"对于 这 一点 ， 各级 领导 要 在 思想 上 明确 、 行动 上 认真 加以 贯彻 」 ⑶ 这个 批示 非常 重要 ， 很 有 针对性 , 必须 很 好 领会 , 用以 指导 我们 的 工作",Hu1
我国 经济 体制 改革 的 目标 是 建立 社会主义 市场经济 体制,Hu1
这是 建立 在 以 公有制 为 主体 、 国有 经济 为 主导 的 基础 上 的 市场 经济 体制,Hu1
"我们 的 国有 企业 是 社会主义 性质 的 企业 , 在 推进 以 建立 现代 企业 制度 为 目标 的 改革 中 应当 使 企业 做到 "" 产权 清晰 、 权责 明确 、 政企 分开 、 管理 科学 "" ， 成为 自主 经营 、 自负盈亏 、 自我 发展 、 自我 约束 的 法人 实体 和 市场 竞争 主体",Hu1
同时 ， 又 要 在 企业 改革 中 体现 社会主义 基本 制度 的 要求 ， 发挥 我们 的 优势,Hu1
比如 : 坚持 公有制 主体 地位 ， 发挥 国有 经济 主导 作用 ； 坚持 党 对 企业 的 政治 领导 ， 发挥 党组织 政治 核心 作用 ； 坚持 全心全意 依靠 工人阶级 ， 发挥 广大 职工 积极性,Hu1
"把 现代 企业 制度 的 一般 特征 同 我国 社会主义 制度 优势 结合 起来 , 进行 新 的 创造 ， 我们 就 能 走 出 一 条 具有 中国 特色 的 发展 国有 经济 新 路子 , 就 能够 像 邓小平 同志 所 希望 的 那样 ， 逐步 赢得 与 资本主义 相 比较 的 优势",Hu1
这是 一个 史无前例 的 创举 ， 任务 复杂 而 艰巨,Hu1
只有 在 党 的 坚强 政治 领导 下 ， 坚持 正确 改革 方向 ， 全面 执行 改革 的 基本 方针 ， 才能 最终 完成 任务,Hu1
强调 坚持 党 对 企业 的 政治 领导 ， 不是 要 搞 以 党代 政 、 以 党代 企,Hu1
"党 对 企业 的 政治 领导 主要 体现 在 : 第一 , 坚持 党 的 路线 方针 政策 的 领导 , 保证 体现 党 和 人民 意志 的 国家 法律 法规 在 企业 贯彻 执行",Hu1
第二 ， 坚持 党 管 干部 原则 ， 按照 管理 权限 ， 依法 选派 、 推荐 国有 产权 代表 或 国有 企业 经营 管理 负责人 ， 并 对 他们 实施 教育 、 培养 、 考核 、 监督,Hu1
"第三 , 坚持 发挥 企业 党组织 政治 核心 作用 和 党员 先锋 模范 作用",Hu1
"党 对 企业 实行 政治 领导 的 全部 活动 都 要 落实 到 搞好 企业 上 ， 加快 以 建立 现代 企业 制度 为 目标 的 改革 步伐 , 促进 科学 管理 和 技术 进步 , 增强 企业 内在 活力 和 竞争 实力 ， 实现 国有 经济 整体 素质 和 效益 的 提高 ， 保证 国有 经济 不断 发展 壮大 ， 总之 要 符合 "" 三 个 有利于 ” ⑷ 的 根本 要求",Hu1
（ 二 ） 必须 充分 发挥 党组织 政治 核心 作用,Hu1
这是 党 的 政治 领导 在 企业 内部 的 体现 ， 是 搞好 国有 企业 的 需要,Hu1
