sentence,doc
我们 有 许多 错误 是 从 这里 来 的,Deng1
我们 忙于 事务 ， 不 注意 学习 ， 容易 陷入 庸俗 的 事务主义 中 去,Deng1
不 注意 学习 ， 忙于 事务 ， 思想 就 容易 庸俗化,Deng1
如果说 要 变质 ， 那末 思想 的 庸俗化 就是 一个 危险 的 起点,Deng1
我们 还是 要 造成 一种 学习 的 空气 ， 学习 理论 的 空气 ， （ 毛泽东 ： 不 重视 学习 理论 ， 天天 搞 事务 ， 一定 要 迷失 方向,Deng1
） 学习 实际 的 空气 ， 这 也是 我们 的 一个 党风 ， 我们 党 的 一个 好的 传统 作风,Deng1
关于 健全 我们 党 的 内部 生活 ， 提出 这么 四个 问题,Deng1
当然 ， 还有 其他 很多 问题 ， 这里 只 提出 这么 四个 问题,Deng1
现在 ， 我们 还有 不少 的 困难,Deng1
我们 的 任务 是 很 艰巨 的,Deng1
虽然 现在 是 低 指标 ， 但是 完成 低 指标 也是 很 艰苦 ， 很 不 容易 的,Deng1
特别是 今年 ， 毛泽东 同志 提 出来 ， 要 把 我们 的 工 、 农 、 商 、 学 、 兵 、 政 、 党 七个 方面 理 出 一个 头绪 来,Deng1
我们 的 工作 是 很多 的 ， 很 繁重 的 ， 党 的 领导 是 很 重要 的 ， 各级党委 的 领导 是 很 重要 的,Deng1
这次 会议 提出 了 加强 党 的 领导 ， 提出 了 加强 民主集中制 ， 加强 集中 统一,Deng1
而 集中 统一 ， 最 重要 的 是 思想 的 统一,Deng1
有 了 思想 的 统一 ， 才有 行动 的 统一,Deng1
对 刘少奇 同志 的 报告 ， 对 毛泽东 同志 的 重要 讲话 ， 我们 全党 要 统一 认识,Deng1
然后 ， 我们 在 工作 上 ， 在 行动 上 ， 才 能够 统一 起来,Deng1
总之 ， 我们 的 方针 确定 之后 ， 就要 一条心 ， 向前看 ， 继续 总结 各 地方 、 各 部门 、 各单位 的 经验,Deng1
对于 党 和 国家 的 政策 和 任务 ， 必须 千方百计 ， 克服困难 ， 去 贯彻执行,Deng1
决定 了 就要 执行 ， 要 一致 执行 ， 这是 一 条 纪律 ， 也是 我们 党 的 传统,Deng1
我们 这 一代 ， 特别是 在座 的 同志 们 ， 差不多 都是 各级 的 主要 负责 同志 ， 责任 重大,Deng1
我们 这 一代 ， 一定 要 坚持 我们 党 的 好的 传统 ， 树立 好的 榜样 ， 当 好 人民 的 勤务员 ， 在 我国 的 社会主义 事业 中 ， 在 世界 人民 的 解放 事业 中 ， 尽到 自己 应该 尽 的 责任,Deng1
刘少奇 同志 讲 到 力争 上游 ， 我们 一定 要 力争 上游,Deng1
我们 要 在 坚持 党 的 优良 传统 作风 方面 ， 力争 上游,Deng1
我们 要 在 加强 和 正确 执行 民主集中制 方面 ， 力争 上游,Deng1
"我们 要 在 学会 当 好 ""班 长"" ， 学会 当 乐队 指挥 ， 学会 ""弹 钢琴 "" 方面 ， 力争 上游",Deng1
我们 要 在 我们 这 一代 为 下一代 树立 良好 榜样 方面 ， 力争 上游,Deng1
我 的话 完了,Deng1
031 . 克服 当前 困难 的 办法,Deng1
（ 一九六二年五月十一日 ）,Deng1
中央财经小组 的 报告 ， 周 总理 对 这几天 议论 的 问题 的 讲话 ， 我 没有 不同 的 意见,Deng1
这次 决定 的 东西 ， 我 看 只能 这样 办,Deng1
当前 工作 中 的 问题 我们 还 认识 得 很 不够 ， 有一些 问题 还要 研究 ， 但是 就 已经 认识 的 ， 下 这样 一个 决心 很 必要,Deng1
现在 我 讲 几点 意见 ： 第一 ， 这次 各 方面 的 问题 都 摆 出来 了 ， 要 做 的 事情 很多 ， 恐怕 中心任务 是 两个 ： 一个 是 减少 两千万 城市 人口 ， 一个 是 加强 农村 生产队 的 工作,Deng1
这 两件 事 都 不 能够 抓迟 了,Deng1
有些 事情 还 可以 慢 一点 ， 但是 这 两件 事 越 抓迟 了 越 不利,Deng1
比如 减少 城市 人口 的 工作 如果 抓迟 了 ， 就 影响 钞票 投放 和 粮食 供应 ， 也 影响 生产 的 调整 ， 各 方面 都 受 影响,Deng1
加强 生产队 的 工作 如果 抓迟 了 ， 就 影响 农业 生产,Deng1
我们 有 了 粮食 、 棉花 和 其他 东西 ， 才 翻 得 了 身 ， 这些 东西 要 靠 生产队 拿 出来,Deng1
减少 城市 人口 的 工作 也 涉及 生产队 的 问题 ， 安置 城市 人口 就要 靠 生产队,Deng1
所以 ， 生产队 工作 做 不好 ， 农业 生产 也 搞 不好 ， 减少 城市 人口 的 工作 也 会 遇到 困难,Deng1
现在 先 定 方针 ， 然后 要 做 一系列 的 工作,Deng1
第二 ， 最近 中央 发 了 一个 关于 甄别 平反 工作 的 文件 ， 请 大家 注意,Deng1
干部 的 甄别 平反 ， 对于 调动 干部 的 积极性 ， 特别是 调动 县 以下 农村 干部 和 群众 的 积极性 很 重要,Deng1
所谓 甄别 平反 ， 主要 对象 是 干部 ， 可是 每 一个 干部 都 联系 着 群众 ， 实际上 影响 到 大量 的 群众,Deng1
这个 工作 军队 搞 得 最早 ， 也 安定 得 最早,Deng1
对 地方 来说 ， 有些 地方 也 搞 得 比较 好,Deng1
谭震林 同志 在 山东 看到 干部 的 生产 积极性 、 人民 的 精神面貌 比 河南 好 一些,Deng1
经过 研究 ， 原因 很多 ， 其中 一 条 就是 后期 伤害 的 人 比较 少 ， 并且 对 他们 采取 一揽子 甄别 平反 的 方法 ， 所以 工作 比较 主动,Deng1
四川 也是 采取 这个 办法,Deng1
现在 ， 大家 都 赞成 这个 办法 ， 就是 全国 县 以下 ， 首先 是 农村 ， 来 个 一揽子 解决,Deng1
就是说 ， 过去 搞 错 了 的 ， 或者 基本 搞 错 了 的 ， 统统 摘掉 帽子 ， 不 留尾巴 ， 一次 解决,Deng1
"因为 县 以下 都是 一些 基层 干部 ， 问题 只有 那么 多 ， 右倾 也 只是 右倾 到 那个 程度 ， "" 左 "" 倾 也 只是 "" 左 "" 倾 到 那个 程度",Deng1
他们 又是 直接 联系群众 的 ， 亲戚 朋友 、 各 方面 的 人 听到 这些 事 ， 人心不安,Deng1
大家 情绪 不 安定 ， 是 不利 的,Deng1
现在 我们 不是 要 抓 生产队 吗,Deng1
为了 把 基层 干部 和 群众 的 积极性 调动 起来 ， 甄别 平反 是 一个 很 重要 的 工作 ， 不要 轻视 这个 工作,Deng1
上面 的 领导 同志 ， 要 下去 帮助 承担 责任 ， 这样 搞 可以 快 一些,Deng1
这 件 工作 ， 请 各 中央局 告诉 各省 、 市 、 自治区党委 ， 凡是 开始 做 了 的 ， 继续 做 ， 没有 做 的 ， 迅速 做,Deng1
其 结果 一定 要 向 群众 当面 公布,Deng1
这 实际上 是 我们 承认 一个 错误 ， 承认 我们 过去 搞 得 不对,Deng1
第三 ， 树立 和 加强 各级 党委 的 领导 核心 ， 特别是 县 以下 和 企业 党委 的 领导 核心,Deng1
为了 把 农业 搞好 ， 首先 要 解决 地方 县 以下 党委 的 问题,Deng1
当然 ， 地委 以上 也 要 注意 这个 问题,Deng1
现在 看来 ， 我们 有些 问题 处理 得 迟 了 一点,Deng1
我们 可能 遇到 的 障碍 ， 主要 来自 县 ， 存在 所谓 争 不 争 上游 ， 有没有 干劲 ， 情况 看 得 对不对 ， 决心 大 不大 、 信心 够 不够 的 问题,Deng1
我们 现在 的 危险 ， 就是 缺乏 信心 ， 就是 看见 困难 不想 办法 ， 不 当机立断,Deng1
见事 迟 的 情况 难免 ， 因为 认识 不 到,Deng1
但是 迟 一点 认识 到 了 ， 仍然 不 采取 措施 ， 这样 慢慢 拖 下去 ， 势必 拖垮,Deng1
现在 看来 ， 许多 思想 问题 主要 出 在 县 这 一级,Deng1
当然 ， 也 有 基层 企业 、 事业单位 的 问题,Deng1
加强 各级 党委 的 领导 核心 ， 扩大 的 中央 工作会议 提出 了 这个 问题 ， 看来 重视 得 还 不够,Deng1
我们 在 一九五三年 为 适应 国家 工业 建设 的 需要 ， 从 地方 党委 抽调 了 一批 干部 去 企业 工作 ， 那 一次 对 地方 党委 的 领导 是 有 相当 大 的 削弱,Deng1
企业 就是 靠 那 一批 干部 壮大 起来 的,Deng1
"现在 除了 一部分 地方 党委 有 比较 老 的 骨干 以外 ， 相当 一部分 地方 党委 的 骨干 ， 当"" 班长 "" 、 "" 副 班长 "" 的 时间 是 在 一九五七年 以后",Deng1
"一九五八年 刮 "" 五 风"" ， 这些 干部 的 错误 是 比较 严重 的",Deng1
我们 的 干部 ， 过去 绝大多数 都是 办 的 好事 ， 这几年 ， 他们 主观 上 也 并不是 想 做 坏事 ， 他们 还是 好 干部 ， 还是 要 信任 他们,Deng1
但是 既要 看到 他们 的 优点 ， 也 要 看到 他们 的 弱点,Deng1
树立 各级党委 的 领导 核心 ， 主要 的 办法 是 从 现有 的 各级 党委 的 干部 中 挑选 作风 好的 来 培养,Deng1
所谓 作风 好 ， 主要 是 联系实际 ， 联系群众 ， 主观主义 少 一点,Deng1
这几年 主观主义 多 得 很,Deng1
搞 命令主义 还有 什么 群众路线,Deng1
不 因地制宜 叫 什么 联系实际,Deng1
解决 领导 核心 问题 还有 一个 办法 ， 现在 我们 正在 精简 大批 企业 ， 这些 企业 中 有 好多 干部 是 过去 从 农村 来 的 ， 他们 比 现在 的 地方 党委 的 干部 资格 都 老 一些 ， 中央 和 省 、 市 、 自治区党委 完全 有 可能 利用 这个 机会 ， 层层 下放 一批 干部 ， 加强 地方 党委 ， 加强 县委 ， 加强 公社 党委,Deng1
"每 一个 县 ， 每 一个 公社 ， 至少 要 有 两三个 人 当"" 班长 "" 、 "" 副 班长 """,Deng1
调 去 的 人 不一定 就是 当 第一书记 ， 也 可以 当 书记 或 委员,Deng1
要 通过 这个 措施 ， 把 农业 搞好 ， 把 县 、 社 、 大队 和 生产队 的 领导 核心 搞好,Deng1
不管 党 也好 ， 政 也好 ， 根本 的 问题 是 选举,Deng1
拿 大队 来说 ， 你 有 什么 办法 派 人 去 当 一个 大队 的 脱离 生产 的 干部,Deng1
派 少数人 去 加强 加强 ， 了解 了解 情况 ， 当 一个 时候 是 可以 的 ， 根本 的 办法 还是 要 用 当地 的 人 ， 本乡 的 人 ， 本 大队 的 人 ， 根本 的 办法 是 搞 民主,Deng1
但是 公社 和县 这 两级 ， 是 有 个 加强 领导 核心 的 问题,Deng1
县 社 两级 ， 不管 现在 有 无 核心 ， 即使 有 了 核心 ， 也 应该 加点 人 进去 ， 换 一 换 空气,Deng1
老 面孔 ， 大家 熟悉 ， 太 久 了 ， 有 好处 ， 也 有 缺点,Deng1
天天 在 一起 ， 都 习惯 了 ， 有些 事情 不 容易 察觉 ， 有些 事情 就 麻痹 了 ， 该 提 的 问题 、 该 批评 的 问题 也 就 马虎 了 ， 新 的 感觉 也 就 比较 少 了,Deng1
如果 调剂 一下 ， 对于 转变 作风 ， 树立 新 的 气象 ， 都 有 好处,Deng1
中央组织部 最近 要 认真 抓 这 件 事,Deng1
省 、 市 、 自治区党委 的 组织 部门 也 要 认真 做 这 件 事,Deng1
反正 一个 省 就是 那么 多 县 ， 最多 的 一百几十个 县 ， 省委 的 同志 ， 大概 对 每 一个 县 的 领导干部 都 认得 的 ， 大体上 可以 排 一 排队 ， 加 一点 新 的 人 进去 ， 把 空气 改变 一下,Deng1
这 对于 干部 的 培养 ， 对于 工作 ， 都是 有利 的,Deng1
032. 怎样 恢复 农业 生产,Deng1
（ 一九六二年七月七日 ）,Deng1
这个 时期 ， 我们 在 经济 上 采取 了 一些 措施 ， 应该 说 总 的 情况 比 前 一个 时期 好 一些,Deng1
所谓 好 一些 ， 并不是 说 我们 的 生产 有 什么 发展 ， 而是 说 我们 的 调整 工作 开始 见效 了,Deng1
至于 吃 、 穿 、 用 的 问题 ， 一下子 还 不 能够 很快 地 得到 解决,Deng1
但是 只要 根据 我们 现在 的 调整 方针 搞 下去 ， 就 有 可能 缩短 一点 克服困难 、 争取 好转 的 时间,Deng1
我们 要 克服困难 ， 争取 财政 经济 状况 的 根本 好转 ， 要 从 恢复 农业 着手,Deng1
农业 搞 不好 ， 工业 就 没有 希望 ， 吃 、 穿 、 用 的 问题 也 解决 不 了,Deng1
农业 要 恢复 ， 要 有 一系列 的 政策 ， 主要 是 两个 方面 的 政策,Deng1
一个 方面 是 把 农民 的 积极性 调动 起来 ， 使 农民 能够 积极 发展 农业 生产 ， 多 搞 点 粮食 ， 把 经济作物 恢复 起来,Deng1
另一个 方面 是 工业 支援 农业,Deng1
一九五七年 时 ， 粮食 产量 是 三千九百亿斤 ， 去年 是 二千九百亿斤 ， 今年 不 晓得 能不能 搞 到 三千亿斤,Deng1
气候 也是 问题 ， 今年 有些 地方 遭受 水灾 ， 也 还 有些 地方 干旱,Deng1
总 的 看来 ， 今年 的 粮食 产量 不会 比 去年 差 ， 但 就是 达到 了 三千亿斤 ， 还要 再 增加 九百亿斤 ， 才能 达到 一九五七年 的 水平,Deng1
我们 要 研究 用 什么 办法 ， 要 多 长 时间 ， 才能 把 粮食 生产 恢复 起来 ， 随着 粮食 产量 的 增加 ， 再 把 经济作物 恢复 起来,Deng1
农业 本身 的 问题 ， 现在 看来 ， 主要 还 得 从 生产关系 上 解决,Deng1
这就 是 要 调动 农民 的 积极性,Deng1
现在 全国 也 还有 个别 的 农村 人民公社 实行 公社 所有制 ， 群众 不 愿意 拆散 ， 能够 保持 的 就让 它 保持 好 啦 ， 也 有 以 生产 大队 为 核算 单位 的 ， 比较 多 的 是 以 生产队 为 核算 单位,Deng1
"有些 以 生产队 为 核算 单位 的 地方 ， 现在 出现 了 一些 新 的 情况 ， 如 实行 "" 包产到户 "" 、 "" 责任 到 田"" 、 "" 五 统一 "" 等等",Deng1
以 各种 形式 包产到户 的 恐怕 不只 是 百分之二十 ， 这是 一个 很 大 的 问题,Deng1
怎么 解答 这个 问题 ， 中央 准备 在 八月 会议 上 研究 一下,Deng1
"现在 "" 百家争鸣""",Deng1
"这样 的 问题 应该 "" 百家争鸣"" ， 大家 出主意 ， 最后 找出 个 办法 来",Deng1
生产关系 究竟 以 什么 形式 为 最好 ， 恐怕 要 采取 这样 一种 态度 ， 就是 哪 种 形式 在 哪个 地方 能够 比较 容易 比较 快 地 恢复 和 发展 农业 生产 ， 就 采取 哪 种 形式 ； 群众 愿意 采取 哪 种 形式 ， 就 应该 采取 哪 种 形式 ， 不 合法 的 使 它 合法 起来,Deng1
这 都是 些 初步 意见 ， 还 没有 作 最后 决定 ， 以后 可能 不 算数,Deng1
"刘伯承 同志 经常 讲 一 句 四川 话 ： "" 黄 猫 、 黑猫 ， 只要 捉住 老鼠 就是 好 猫",Deng1
""" 这是 说 的 打仗",Deng1
我们 之所以 能够 打败 蒋介石 ， 就是 不 讲 老规矩 ， 不 按 老路子 打 ， 一切 看 情况 ， 打 赢 算数,Deng1
现在 要 恢复 农业 生产 ， 也 要 看 情况 ， 就是 在 生产关系 上 不能 完全 采取 一种 固定 不 变 的 形式 ， 看 用 哪 种 形式 能够 调动 群众 的 积极性 就 采用 哪 种 形式,Deng1
现在 看来 ， 不论 工业 还是 农业 ， 非 退 一 步 不能 前进,Deng1
你 不 承认 这个 退,Deng1
农业 不是 在 退,Deng1
公社 不是 在 退,Deng1
公社 核算 退 为 大队 核算 ， 大队 核算 又 退 为 生产队 核算 ， 退 了 才能 前进,Deng1
目前 ， 要 注意 充分 地 调动 群众 的 积极性 ， 发挥 他们 的 潜力,Deng1
第一步 恢复 粮食 ， 第二步 恢复 经济作物 ， 同时 把 农具 和 牲畜 慢慢 地 恢复 起来,Deng1
这是 一个 生产关系 的 调整 ， 是 对 我们 的 考验,Deng1
当然 ， 我们 全党 应该 有 一个 统一 的 主意 ， 应该 有 一个 主见,Deng1
比如说 ， 要 尽量 保持 以 生产队 为 基本核算 单位 ， 就 得 说服 群众 ， 加强 干部,Deng1
这是 一种 可能,Deng1
还有 一种 可能 ， 就是 有些 包产到户 的 ， 要 使 他们 合法化,Deng1
这 都是 些 想法 ， 究竟 采取 什么 措施 ， 我们 全党 在 考虑 ， 中央 在 考虑,Deng1
现在 要 冷静 地 考虑 这些 问题,Deng1
过去 就是 对 这些 问题 考虑 得 不够 ， 轻易 地 实行 全国 统一,Deng1
有些 做法 应该 充分 地 照顾 不同 地区 的 不同 条件 和 特殊 情况 ， 我们 没有 照顾 ， 太 轻易 下决心 ， 太 轻易 普及,Deng1
过去 我 也 讲 过 ， 我们 的 运动 太 多 ， 统统 是 运动 ， 而且 统统 是 全国性 的 ， 看来 这是 搞 不通 的,Deng1
有的 应该 搞 运动 ， 比如 土改 运动 ， 但是 也 有 个 阶段 的 不同 和 方法 的 不同 啊,Deng1
上面 所 说 的 都是 在 农村 方面 要 采取 的 一些 政策 ， 目的 就是 要 多 打 一点 粮食 ， 多 种植 一点 树 ， 耕牛 繁殖 起来 ， 农民 比较 满意 ， 一面 自己 能够 多 吃 一点 ， 一面 多 给 国家 一点,Deng1
总的来说 ， 在 全国 ， 要 巩固 集体经济 ， 也就是 要 巩固 社会主义制度 ， 这是 根本 方向,Deng1
当然 ， 也 要 解决 工作 中 领导 中 的 具体 问题,Deng1
在 农村 ， 还 得 要 调整 基层 的 生产关系 ， 要 承认 多种多样 的 形式,Deng1
照 我 个人 的 想法 ， 可能 是 多种多样 的 形式 比较 好,Deng1
要 恢复 农业 ， 还要 解决 好 城市 与 农村 的 关系 问题,Deng1
城市 人口 多 了 ， 就要 挤 农民 的 口粮 ， 就要 从 农民 手上 拿 出 更 多 的 粮食 来 ， 这样 ， 农业 恢复 起来 就 困难,Deng1
比如 城市 里 多 一千万 人 ， 就要 增加 粮食 四十亿斤 ， 多 二千万 人 ， 就是 八十亿斤 ， 多 三千万 人 ， 就是 一百二十亿斤,Deng1
一百二十亿斤 ， 看起来 平均 一个 人 每个月 只有 三十几斤 ， 实际上 却 是 个 了不起 的 数字 ， 因为 出 粮食 比较 多 的 地方 全国 只有 那么 三百多个 县 啊,Deng1
挤 农民 口粮 的 有 两个 方面,Deng1
一个 是 城市 人口,Deng1
这 要 从 减少 城市 人口 方面 打主意 ， 要 在 去年 减少 城市 人口 一千多万 人 的 基础 上 ， 今年 、 明年 再 减少 两千万 人 ， 甚至于 更 多 一点,Deng1
如果 这样 的 要求 真正 能够 实现 ， 城市 人口 就 相当于 一九五七年 的 水平,Deng1
再 一个 挤 农民 口粮 的 是 公社 以下 生产大队 、 生产队 的 干部,Deng1
这 部分 人数 量 也 不 小,Deng1
如果 我们 从 体制 问题 上来 解决 ， 把 这 部分 人 减少 一大批 ， 那末 挤占 农民 口粮 的 人 就 可以 大大 减少,Deng1
农民 的 口粮 一 增加 ， 饲料 就 有 保证 ， 就 可以 养猪 ， 大 牲畜 就 可以 不再 死亡 ， 而 慢慢 地 发展 起来,Deng1
当然 ， 这 里面 也 还有 生产关系 问题 ， 如 耕畜 怎么 养 法 ， 是 私养 为主 ， 还是 公养 为主,Deng1
所谓 从 体制 问题 上来 解决 ， 就是 改变 公社 、 生产大队 、 生产队 的 现有 关系,Deng1
用 什么 方法 解决 ， 中央 考虑 过 多次 ， 现在 省委 的 同志 也 还有 不同 的 意见,Deng1
多数 同志 主张 ， 实际上 是 把 大队 一级 取消,Deng1
公社 和 大队 两级 ， 除了 领导 领导 、 计划 计划 、 检查 检查 、 推动 推动 以外 ， 不管 钱 ， 不管 粮 ； 将来 把 供销社 搞 起来 了 ， 商业 也 不管,Deng1
现在 一个 公社 有 几百 人 吃 公粮 ， 这个 问题 很 大,Deng1
公社 实际上 是 一个 大乡 ， 人员 编制 、 工作 范围 、 工作 性质 、 工作 任务 ， 都 可以 恢复 到 大乡 那个 程度 ， 公社委员会 也就是乡人民委员会,Deng1
大队 一级 我们 设想 只要 一个 人 ， 他 可以 参加 生产 ， 不要 从 农民 手上 拿 东西 ， 国家 补贴 一点 ， 这是 一个 办法,Deng1
或者 是 采取 老办法 ， 规定 一个 补贴 的 数目 ， 从 村里 出 ， 也 可以,Deng1
将来 有些 大队 可以 合并 一下 ， 几个 大队 变成 一个 村 ， 有 一个 村长 、 一个 支部 书记 、 一个 文书 就 可以 了 ， 文书 的 工分 由 国家 补贴,Deng1
这样 不但 可以 把 挤占 农民 的 口粮 大大 减少 ， 而且 可以 改善 党 和 群众 的 关系 ， 这是 最大 的 好处,Deng1
总之 ， 要 从 这 两个 方面 着手 解决 城市 与 农村 的 关系 问题 ， 一个 是 减少 城市 人口 ， 这是 一个 大 政策 ； 一个 是 调整 公社 、 大队 、 生产队 的 体制 ， 这 也是 一个 大 政策,Deng1
我们 要 一步步 地 使 农民 缓 过 气 来,Deng1
农民 缓 过 气 来 了 ， 生产 积极性 就 提高 了 ， 农业 的 恢复 和 发展 就 有 希望 了,Deng1
恢复 农业 的 另一方面 的 政策 是 工业 要 加强 支援 农业,Deng1
第一 ， 为 农业 需要 服务 的 工业 生产 不能 减弱 ， 还要 改善,Deng1
要 解决 这些 工业 生产 中 存在 的 问题,Deng1
比如 农业机械 ， 过去 搞 了 这么 多年 ， 但 如何 根据 各地 的 不同 情况 ， 采用 适合 的 农业机具 ， 长期以来 没有 很 好 解决,Deng1
又 如 水利 建设 ， 这几年 国家 花钱 不少 ， 但是 灌溉 效益 却 不 高,Deng1
现在 要 考虑 对 原来 的 水利工程 进行 修补 ， 有的 地方 要 打 一点 井,Deng1
又 如 肥料 生产 ， 哪个 地方 适用 哪 种 化肥 ， 也 要 搞 清楚,Deng1
总之 ， 支援 农业 的 工业 不能 减 ， 而且 要 搞好,Deng1
第二 ， 工业 要 着重 解决 人民 吃 、 穿 、 用 的 问题 ， 减轻 农业 的 负担,Deng1
比如 穿 的 问题 ， 我们 就 可以 从 工业 方面 慢慢 地 加以 解决,Deng1
本来 一九五七年 我们 已经 决定 从 国外 购买 生产维尼纶 的 资料 和 设备 ， 后来 耽误 了,Deng1
如果 把 维尼纶厂 建设 起来 ， 就 可以 减轻 棉花 供应 的 压力 ， 还 可以 和 农民 搞 一些 交换,Deng1
有 了 交换 ， 就 可以 刺激 农业 生产 的 发展,Deng1
穿是 这样 ， 吃 、 用 也是 这样,Deng1
为了 恢复 农业 ， 还要 解决 市场 和 物价 问题,Deng1
市场 要 管 好,Deng1
中央 已经 决定 把 全国 的 供销合作社 普遍 搞 起来,Deng1
搞好 供销合作社 ， 不仅 有利于 交易 ， 而且 还 可以 组织 和 促进 生产 ， 增加 市场 供应 ， 使 农民 增加 收入,Deng1
总之 ， 要 把 群众 的 积极性 调动 起来 ， 首先 是 把 农民 的 积极性 调动 起来 ， 同时 也 把 城里人 的 积极性 调动 起来 ， 好好 地 搞 ， 就 有 希望,Deng1
现在 看来 ， 我们 可以 找到 一 条 在 比较 短 的 时间 内 恢复 国民经济 的 道路,Deng1
我们 要 争取 在 五年 内 ， 就是 在 第三个 五年计划 之内 ， 或者 更 短 一点 的 时间 ， 使 我们 的 财政 经济 情况 根本 好转,Deng1
033. 执政党 的 干部 问题,Deng1
（ 一九六二年十一月二十九日 ）,Deng1
党 要 管 党 ， 一 管 党员 ， 二管 干部,Deng1
对 执政党 来说 ， 党 要 管 党 ， 最 关键 的 是 干部 问题 ， 因为 许多 党员 都 在 当 大大小小 的 干部,Deng1
干部 工作 问题 很多 ， 有些 问题 还 想 不 出 好的 办法 来 解决,Deng1
现在 干部 数量 已经 很 大 ， 可能 多 几百万 到 千 把 万 ， 包括 生产大队 、 生产队 的 干部,Deng1
就算 是 多 三五百万 ， 也是 个 大 问题,Deng1
而且 干部 队伍 又是 越来越 大,Deng1
每年 从 大专学校 、 中等专业学校 毕业 出来 的 至少 有 二十万,Deng1
军队 每年 转业 的 干部 有 几万 ， 最近 两年 还要 多 一点 ， 每年 有 十几万,Deng1
地方 的 同志 一定 要 支持 军队 干部 转业 ， 不然 ， 军队 统统 是 军官 ， 没有 兵 ， 或者 一个 军官 带 两个 兵 、 三个 兵 ， 这样 军队 就 没有 战斗力 了,Deng1
军官 就是 有 个 年龄 的 限制 ， 年龄 大 了 ， 打 起 仗来 爬山 就 爬 不 动,Deng1
特别是 当 个 团长 ， 上 了 四十岁 就 不行了 ， 跑 到 前线 去 侦察 ， 探地 形 ， 翻雪山 ， 就 困难 得 很 ， 年轻 一点 的 才跑 得 动,Deng1
最近 从 军队 调 一些 干部 出来 ， 是 有意识 地 抽调 一部分 骨干 加强 商业 方面,Deng1
这些 干部 ， 各 地方 必须 容纳 ， 必须 分给 商业 部门 ， 这是 中央 的 决定 ， 不能 因为 你们 那里 的 干部 不好 安排 就 不 接受,Deng1
还有 ， 干部 总是 要 提拔 一些 新 的,Deng1
这 几个 方面 加 起来 ， 每年 最低 限度 要 增加 三十万 左右 的 干部 ， 十年 就要 增加 三百万 左右 ， 实际上 不止 这个 数,Deng1
多少 年 来 ， 我们 对 干部 就是 包 下来 ， 能 上 不能 下,Deng1
现在 看来 ， 副作用 很 大,Deng1
我们 面前 摆 着 这个 难题 ， 现在 还 没有 很 好的 办法 解决,Deng1
唯一 的 出路 是 要 能 下,Deng1
这是 一 项 很 艰巨 的 工作,Deng1
首先 ， 思想上 要 弄通,Deng1
应该 说 ， 问题 倒 还 不 全 是 待遇 问题 ， 解决 待遇 问题 可以 保留 原薪 原级 ， 问题 是 职位 要 能 下,Deng1
现在 副职 太 多 ， 一个 军区 的 副 司令员 要 开 两 桌 饭 ， 一个 省 的 副主席 、 副 主任 、 省委 副书记 也 要 开 两 桌 饭,Deng1
这个 问题 ， 多少 年 来 ， 中央 在 考虑 ， 地方 也 在 考虑 ， 但是 始终 解决 不 了,Deng1
解决 这个 问题 ， 需要 做 很多 的 工作,Deng1
要 说服 我们 的 干部 ， 造成 一种 能 下 的 空气,Deng1
生活 待遇 和 政治 待遇 可以 不 降低,Deng1
要 劝说 一批 同志 去 担任 荣誉 职务 ， 比如 在 一个 县 ， 当 个 县 的 政协 委员 、 政协 副主席,Deng1
省 也是 这样,Deng1
有 一部分 干部 可以 到 下面 去 工作 ， 替换 一些 下面 的 干部 ， 让 他们 回到 生产 中 去 ， 待遇 不 降低,Deng1
还有 一部分 完全 不能 工作 的 干部 ， 索性 就 离开 职务 继续 休养 ， 或者 担任 一个 荣誉 职务,Deng1
干部 能 上 不能 下 的 问题 现在 已经 成为 我们 工作 中 的 障碍 ， 虽然 一下子 还 不能 解决 ， 要 慢慢来 ， 但是 总 要 逐步 地 解决,Deng1
这次 中央书记处 开会 听取 组织 工作 汇报 时 ， 我 提出 干部 能上能下 ， 是不是 可以 试验 一下 ， 先 从 基层 做 起,Deng1
比如 ， 支部 书记 当 了 两届 后 ， 就 回到 生产 中 去 ， 生产队 长 当 了 两年 又 回去 当 社员,Deng1
不是 一级 一级 的 总是 上 ， 要 下 ， 要 能上能下,Deng1
要 能 领导人 ， 又 能 被 人 领导,Deng1
在 被 领导 时 还 可以 起 个 帮助 领导 的 作用 ， 老支部 书记 帮助 新 支部 书记 ， 老 生产 队长 帮助 新 生产 队长,Deng1
过 一两年 又 可以 选 他 当 支部 书记 或 生产队 长,Deng1
相应 地 ， 在 一个 企业 ， 一个 学校 ， 也 可以 采取 这种 办法,Deng1
这 对 干部 是 一个 锻炼,Deng1
这个 问题 ， 中央 没有 议过 ， 我 是 第一次 发表 这个 意见,Deng1
在 农村 基层 搞 久 了 ， 也 有 缺点,Deng1
"当 上 一二十年 的 支部 书记 ， 又是 "" 一帮子"" ， 他 的话 差不多 就是 ""圣 旨"" ， 这 对于 发扬 民主 ， 贯彻执行 民主集中制 ， 都 不利",Deng1
支部 书记 到 下面 当 个 普通 党员 ， 生产队 长 到 下面 当 个 普通 社员 ， 可以 看看 他们 当 支部 书记 或 队长 的 时候 ， 工作 和 作风 究竟 怎么样 ， 这 对于 发扬 民主 有 好处,Deng1
