sentence,doc
邓小平同志在党的八大上就尖锐指出，执政党最容易犯的、也是最危险的错误就是脱离群众⑴,Hu1
应该看到，我们党同人民群众的关系、各级干部同人民群众的关系总的来说是好的,Hu1
"但是,对存在的问题决不能低估，决不能麻木不仁",Hu1
"当前,影响党群关系的最大问题是腐败现象严重侵蚀一些党和国家机关的肌体，有些还在蔓延和发展",Hu1
"以权谋私、权钱交易、贪污受贿等现象已经成为公害，大案要案呈上升趋势；用公款吃喝、送礼,用公费旅游屡禁不止;讲排场、比阔气、奢侈浪费之风愈演愈烈;乱摊派、乱收费、乱罚款问题相当严重;有的领导干部道德败坏、腐化堕落",Hu1
"在用人问题上，有的领导干部不坚持党的原则,任人唯亲，以我划线,凭个人好恶用干部，甚至培植个人势力;还有的干部不择手段拉关系、走X这是胡锦涛同志在全国组织工作座谈会上的讲话《加强思想作风建设,把各级领导班子建设成为领导有中国特色社会主义事业的坚强集体》的一部分",Hu1
门子、跑官要官;等等,Hu1
"对这些问题，广大干部群众深恶痛绝,意见很大",Hu1
邓小平同志早在一九八二年就提醒全党「我们自从实行对外开放和对内搞活经济两个方面的政策以来，不过一两年时间，就有相当多的干部被腐蚀了」“要足够估计到这样的形势,Hu1
这股风来得很猛,Hu1
如果我们党不严重注意，不坚决刹住这股风，那末，我们的党和国家确实要发生会不会‘改变面貌‘的问题,Hu1
"这不是危言耸听」""如果不搞这个斗争，四个现代化建设，对外开放和对内搞活经济的政策，就要失败」⑵今天重温邓小平同志的告诫，我们更加深切感到这些话语的分量和重大指导意义",Hu1
反对腐败，确实已经到了非下大决心不可的时候了,Hu1
"各级领导班子和领导干部要头脑清醒、居安思危,充分认识腐败现象蔓延的严重危害性,认识开展反腐败斗争的极端重要性",Hu1
全党一定要统一思想、形成共识，既不要失去信心，更不能掉以轻心;既要看到斗争的长期性，又要有现实的紧迫感,Hu1
"对于领导班子和领导干部来说，反对腐败,当前应着重强调两点:一要廉洁自律，以身作则",Hu1
"正人先正己，要求干部群众做到的，各级领导必须首先做到；不仅要管好自己,还要严格管好家属、子女和身边工作人员",Hu1
领导干部要坚决反对拜金主义、享乐主义、极端个人主义，不断增强党性锻炼，自觉树立正确的世界观、人生观、价值观，当好端正党风、加强廉政建设的表率,Hu1
二要敢抓敢管,Hu1
"反腐败斗争是加强党的建设和政权建设的重要工作，必须在党委统一领导下,党政一齐抓，各方面协调一致，形成整体合力",Hu1
"各级党委和政府领导班子都要把坚持两手抓、两手都要硬的方针落到实处，切实加强领导,第一把手要亲自抓",Hu1
"要实行党风廉政建设责任制，领导班子每个成员都负起责任,切实抓好分管部门和系统廉政建设",Hu1
这方面工作做不好也是一种失职行为,Hu1
"要紧紧依靠广大群众，从群众反映最强烈的问题入手,采取有力措施，集中解决一批突出问题",Hu1
要坚决纠正查处不力、失之于宽、失之于软的偏向，以实际行动取信于民，使党心民心为之一振,Hu1
"这次会议后，各级领导班子要对党风特别是廉政建设状况进行一次认真自查，对违反中央有关规定的，要自觉纠正;对违纪违法问题，要坚决处理，不能迁就姑息;对包庇说情、设置障碍、阻扰查办案件的，也要严肃批评制止,该执行纪律的执行纪律",Hu1
各级纪检监察机关要切实负起监督检查责任，理直气壮开展工作，对问题严重、群众反映强烈的单位和部门，要集中力量、重点解决,Hu1
各级领导班子和领导干部要严格遵守党和国家各项法律、法规、政策、规定,Hu1
"同时,要认真研究新的历史条件下腐败现象滋生蔓延的规律和特点,制定和完善各种防范惩治的制度和措施",Hu1
在选拔任用干部问题上，一定要严格按党的原则和规定的程序办事,Hu1
"""安危在出令，存亡在所任",Hu1
"""⑶用人上的不正之风影响坏、危害大",Hu1
反对腐败必须坚决把住选人用人关，发挥正确导向作用,Hu1
"今后，选拔任用干部既要重视工作实绩，也要重视廉洁自律情况,要把纪律检查和干部考察使用结合起来",Hu1
对确有问题但不够纪律处分的干部，要进行必要的组织调整，不能重用,Hu1
注释〔1〕参见邓小平《关于修改党的章程的报告》（《邓小平文选》第1卷，人民出版社1994年版，第214页）,Hu1
〔2〕见邓小平《坚决打击经济犯罪活动》（《邓小平文选》第2卷，人民出版社1994年版，第402-404页）,Hu1
〔3〕见西汉司马迁《史记》卷五十《楚元王世家》,Hu1
"中国工人阶级的伟大使命（一九九三年十月二十四日）我国工人阶级是一支特别能战斗的队伍,始终是推动社会前进的最基本的动力",Hu1
我国工人运动有着光荣传统，始终是革命、建设事业的重要组成部分,Hu1
"新民主主义革命时期，我国工人阶级在中国共产党领导下，同广大农民结成亲密联盟,以自己特有的坚决彻底的革命精神和无所畏惧的英雄气概,前仆后继，浴血奋战，为推翻三座大山⑴、建立新中国立下了不朽功勋",Hu1
社会主义革命、建设时期，工人阶级发愤图强、艰苦创业，为建立和巩固社会主义制度、全面开展社会主义建设创造了辉煌业绩,Hu1
"党的十一届三中全会以后,我国进入了新的历史时期",Hu1
"党领导全国各族人民沿着邓小平同志指引的有中国特色社会主义道路胜利前进,取得了举世瞩目的伟大成就,整个国家焕发出勃勃生机",Hu1
"在改革开放和现代化建设的伟大历史进程中，工人阶级开拓进取、团结奋斗,为推进社会主义物质文明和精神文明建设作出了新的重大贡献",Hu1
历史已经证明并将继续证明，我国工人阶级不愧是同社会化大生产相联系的觉悟最高、纪律性最强的阶级，不愧是国家的领导阶*这是胡锦涛同志在中国工会第十二次全国代表大会上的祝词,Hu1
级，不愧是推动社会进步的中坚力量，不愧是革命、建设的主力军,Hu1
"党的十四大确定了九十年代我国改革、建设的主要任务,向全国人民展示了奔向二十一世纪的光辉前景",Hu1
我国社会主义现代化建设正处在关键时期，中华民族正面临着难得的历史性机遇,Hu1
"在新的形势和任务面前，不失时机推进改革开放、加快建立社会主义市场经济体制、促进经济持续快速健康发展,对实现我国社会主义现代化建设宏伟目标具有决定性意义",Hu1
"我国工人阶级新时期的伟大使命就是同全国人民一道,高举建设有中国特色社会主义旗帜，全面贯彻党的基本路线,牢牢把握经济建设这个中心，坚定不移发展社会主义市场经济，坚定不移发展社会主义民主政治，坚定不移发展社会主义精神文明,为把我国建设成为富强民主文明的社会主义现代化国家而努力奋斗",Hu1
工人阶级要肩负起伟大使命，就要努力为加快经济发展多作贡献,Hu1
经济建设是一切事业和整个社会进步的基础，社会主义的根本任务是解放和发展社会生产力,Hu1
要巩固社会主义制度、增强我国综合国力、提高人民生活水平、充分发挥社会主义制度优越性，在日益激烈的国际竞争中永远立于不败之地，最根本的是坚持党的基本路线，集中精力把经济建设搞上去,Hu1
"工人阶级作为推动社会历史发展的先进阶级,要以高度的历史使命感和主人翁责任感，以解放和发展社会生产力为己任，积极投身经济建设伟大实践",Hu1
要继续发扬艰苦创业精神，英勇劳动，勤勉敬业，奋力拼搏，竭诚奉献,Hu1
"要立足本职，学赶先进，争创一流，广泛开展劳动竞赛、合理化建议、技术革新、技术协作、发明创造等活动，千方百计提高质量、增加效益、发展生产,为我国经济建设再上新台阶建功立业",Hu1
工人阶级要肩负起伟大使命，就要更加自觉地站在改革开放前列,Hu1
改革是一场深刻的革命，是解放和发展社会生产力的必由之路，是包括工人阶级在内的亿万人民群众自己的事业,Hu1
"按照党的十四大的要求,建立和完善社会主义市场经济体制，积极推进各方面改革，直接关系到我国社会主义现代化建设进程",Hu1
工人阶级要积极参加改革、热情支持改革，努力为改革贡献才智和力量,Hu1
企业改革是整个经济体制改革的基础，是建立社会主义市场经济体制的中心环节,Hu1
转换国有企业特别是大中型企业经营机制，是当前企业改革的重点,Hu1
广大职工要积极参与企业各项改革，为企业走向市场、提高素质、增强活力作出贡献,Hu1
"改革过程不可避免涉及到各种利益调整，广大职工群众要以主人翁精神，继续发扬识大体、顾大局的优良传统，自觉做到眼前利益服从长远利益、局部利益服从整体利益,以实际行动推进改革深入发展",Hu1
工人阶级要肩负起伟大使命，就要在社会主义精神文明建设中充分发挥带头作用,Hu1
"我们党领导的有中国特色社会主义,是社会主义市场经济、社会主义民主政治、社会主义精神文明有机统一",Hu1
在牢牢把握经济建设这个中心的同时，加强社会主义民主法制和精神文明建设、促进社会全面进步是建设有中国特色社会主义的必然要求和重要保证,Hu1
工人阶级不仅是物质文明建设的主力军，而且是推进社会主义精神文明建设的伟大力量,Hu1
"广大职工要增强民族自尊心和自豪感，发扬爱国主义、集体主义精神,坚定社会主义信念",Hu1
要大力倡导团结友爱、助人为乐、见义勇为的社会风尚，维护社会公德，遵守职业道德，自觉抵御拜金主义、享乐主义、极端个人主义思想侵蚀，用自己的先进思想和良好精神风貌影响和带动全社会,Hu1
"要树立法制观念,维护安定团结，积极参与社会治安综合治理，坚决同各种违法犯罪行为作斗争，同消极腐败现象作斗争，同社会丑恶现象作斗争",Hu1
工人阶级要肩负起伟大使命，就要在实践中努力提高自身素质,Hu1
工人阶级所以是最先进的阶级，不仅因为它是先进生产力和生产关系的代表，而且因为它能用先进思想和现代科学文化知识武装自己、在改造客观世界的同时改造主观世界,Hu1
"国内外环境变化和新的形势任务,对工人阶级提出了更高要求",Hu1
工人阶级只有不断提高思想政治素质和科学文化素质，才能适应时代要求、担当起自己的历史责任,Hu1
要认真学习马克思列宁主义、毛泽东思想，特别是要努力学习好邓小平同志建设有中国特色社会主义理论,Hu1
"通过学习，掌握基本观点,领会精神实质，解放思想，实事求是，提高贯彻执行党的基本路线的自觉性和坚定性,做到在任何情况下都坚持党的基本路线不动摇",Hu1
要积极参加学文化、学科学、学技术活动，努力掌握社会主义现代化建设所需要的知识，加快工人队伍知识化进程,Hu1
"青年工人在职工队伍中占有很大比例，我们殷切期望工人阶级新一代继承发扬优良传统,加强学习和实践,努力把自己锻炼成为合格的社会主义建设者",Hu1
全心全意依靠工人阶级，是我们党和国家一贯坚持的根本方针,Hu1
我国是工人阶级领导的、以工农联盟为基础的人民民主专政的社会主义国家,Hu1
我们党是工人阶级的先锋队，工人阶级是我们党的阶级基础,Hu1
党和国家的性质、工人阶级的历史地位和作用决定了我们任何时候任何情况下都必须全心全意依靠工人阶级,Hu1
"我们党领导的有中国特色社会主义事业是前无古人的伟大事业,任务极为繁重艰巨",Hu1
党和国家比以往任何时期都更加需要发挥工人阶级和广大人民群众的积极性、创造性和历史主动精神,Hu1
我们建立的社会主义市场经济体制是同社会主义基本制度结合在一起的，发展社会主义市场经济并不改变国家性质和工人阶级在国家生活中的领导地位，各级党委和政府仍然必须旗帜鲜明、毫不动摇坚持全心全意依靠工人阶级的方针,Hu1
要研究新情况、解决新问题，使这一方针在国家政治、经济、社会生活各个方面得到更好贯彻落实,Hu1
在公有制企业内部，工人群众同科技人员、管理者利益是一致的，地位是平等的,Hu1
全心全意依靠工人阶级，是依靠包括产业工人、知识分子和管理者在内的工人阶级整体,Hu1
"要在充分发挥党组织的政治核心作用、坚持和完善厂长负责制的同时,更好贯彻全心全意依靠工人阶级的方针",Hu1
要进一步健全和完善职工代表大会制度,Hu1
"企业重大问题要经过职工代表大会或职工大会讨论,加强职工群众民主参与和民主监督，全面落实职工民主管理各项职权",Hu1
"职工应该自觉遵守劳动纪律,维护行政管理权威",Hu1
"在非公有制企业,职工同样是国家的主人,要依法保护职工合法权益不受侵害",Hu1
"中国工会是党领导的工人阶级群众组织,是党联系职工群众的桥梁和纽带，是国家政权的重要社会支柱",Hu1
"改革开放十五年来，各级工会组织坚持党的""一个中心、两个基本点""的基本路线，团结和动员广大职工为维护社会稳定、推进改革开放和现代化建设做了大量工作、发挥了重要作用",Hu1
广大工会干部兢兢业业、辛勤工作，作出了很大成绩,Hu1
"在新的历史时期，工会任务和责任更加重大、地位和作用更加重要,必须进一步加强工会工作",Hu1
各级工会组织要自觉接受党的领导，坚持在政治上思想上行动上同党中央保持高度一致,Hu1
"要以邓小平同志建设有中国特色社会主义理论和党的基本路线为指导，紧紧围绕经济建设这个中心开展工作，充分发挥自己的特点和优势，全面履行各项社会职能，在维护全国人民总体利益的同时更好表达和维护职工群众具体利益,动员和组织职工群众努力完成经济社会发展任务，充分发挥在国家和社会事务管理中的民主参与、民主监督作用,加强思想政治教育,建设有理想、有道德、有文化、有纪律的职工队伍",Hu1
要努力提高自身建设水平，不断增强活力和吸引力,Hu1
"密切联系职工群众是工会履行职能、做好工作的前提和基础,要经常深入基层、深入群众，倾听他们的呼声，反映他们的意见和要求，为他们办实事、做好事，把各级工会组织建设成为深受工人群众信赖的""职工之家""",Hu1
各级党委要进一步加强和改善对工会工作的领导，定期讨论工会工作中的重大问题，支持工会依照法律和自己的章程独立自主、创造性开展工作,Hu1
"要指导和帮助工会加强干部队伍建设，特别是要重视和加强各级工会领导班子建设，按照干部队伍""四化""⑵方针和德才兼备原则，选配好各级工会负责人",Hu1
政府要支持工会工作，为工会工作创造必要条件,Hu1
涉及职工切身利益的重大改革措施和有关政策法规的制订，要认真听取工会和广大职工意见,Hu1
"党委和政府都要关心职工生活，采取多种措施帮助有困难职工群众解决实际问题,把广大职工群众积极性保护好、引导好、发挥好",Hu1
"注释[1〕三座大山,指旧中国压迫中国人民的帝国主义、封建主义、官僚资本主义",Hu1
"〔2〕""四化""，指干部队伍的革命化、年轻化、知识化、专业化",Hu1
"在新时期学习弘扬焦裕禄精神（一九九四年五月十三日）今天,河南省委在郑州主持隆重集会,纪念焦裕禄同志逝世三十周年",Hu1
"我受江泽民总书记委托参加大会，代表党中央对焦裕禄同志表示深切的怀念,对焦裕禄同志的亲属表示亲切的慰问，对弘扬焦裕禄精神、在改革开放和社会主义现代化建设的伟大实践中涌现出的优秀共产党员、优秀干部和其他先进分子表示崇高的敬意",Hu1
焦裕禄同志是全党同志和全国各族人民公认的中国共产党的好党员、人民的好公仆、县委书记和广大干部的好榜样,Hu1
他的一生是为党的事业、为人民利益鞠躬尽瘁的一生,Hu1
"六十年代初，焦裕禄同志任中共兰考县委书记，为了改变兰考灾区贫困面貌,抱病带领全县人民向严重的自然灾害进行顽强斗争",Hu1
"他深入实际、深入基层，认真调查研究,倾听群众呼声，关心群众疾苦，切切实实为群众排忧解难，把党的温暖带给千家万户",Hu1
他忠于职守、勤奋工作、清正廉洁、艰苦奋斗，始终同人民群众心连心，保持着共产党人本色,Hu1
直到生命最后一刻，他想的仍然是如何让人民幸福富裕、国家兴旺发达,Hu1
焦裕禄同*这是胡锦涛同志在纪念焦裕禄同志逝世三十周年大会上的讲话,Hu1
"志自觉把实现共产主义最高理想同现阶段脚踏实地拼搏联系在一起,无私奉献，奋力开拓,全心全意服务于人民,紧紧依靠人民，用自己的行动塑造了一个优秀共产党员和党的干部的光辉形象，在人民心中建起了一座巍峨的丰碑",Hu1
三十年来，他的感人事迹教育和激励着千千万万党员、干部和群众不断前进，他的伟大精神在历史发展进程中始终焕发着夺目的光彩,Hu1
"党的十一届三中全会以来,在邓小平同志建设有中国特色社会主义理论和党的基本路线指引下，我国改革开放和现代化建设事业取得了举世瞩目的成就，整个国家面貌发生了深刻变化",Hu1
同焦裕禄同志所处的年代相比，我们现在所担负的任务不同了，社会环境、工作条件、人们的思想观念也有很大变化,Hu1
"全党同志和全国人民以经济建设为中心，在建设社会主义物质文明和精神文明、推动社会历史实现新的飞跃的同时，自己也在不断进步，解放思想、实事求是，积极探索、勇于创新，艰苦奋斗、知难而进，学习外国、自强不息，谦虚谨慎、不骄不躁，同心同德、顾全大局，勤俭节约、清正廉洁,励精图治、无私奉献等时代精神得到了进一步发扬",Hu1
同时，我们必须看到，一切向钱看的拜金主义、贪图安逸的享乐主义、把个人利益看得高于一切的极端个人主义等思想作风，也在一部分人当中滋长和蔓延起来,Hu1
"在这种情况下，无论是弘扬新的时代精神,还是抵制各种消极腐朽的思想影响,我们都更加需要坚持党的全心全意为人民服务的宗旨,更加需要继承和发扬密切联系群众、努力艰苦创业的优良作风，更加需要大力倡导焦裕禄精神",Hu1
"可以说，在今天，认真学习弘扬焦裕禄精神仍然是我们这个伟大时代的要求，是全国各族人民的呼唤,是加强党的建设、发展社会主义现代化事业的需要",Hu1
我们现阶段的目标是建设有中国特色社会主义,Hu1
全党全国当前的大局是抓住机遇、深化改革、扩大开放、促进发展、保持稳定,Hu1
"在新时期学习弘扬焦裕禄精神，就应该像焦裕禄同志那样立足当前、放眼未来,把最终实现共产主义崇高理想同脚踏实地建设社会主义现代化结合起来",Hu1
"我们实行改革开放,建立社会主义市场经济体制，根本目的是要解放和发展社会生产力，增强社会主义国家综合国力,提高人民生活水平,最终实现共同富裕",Hu1
"作为一个真正的共产党员，就要牢固树立正确的理想信念和人生观，坚定不移执行党的""一个中心、两个基本点""的基本路线，增强建设有中国特色社会主义的责任感和使命感，在为改革开放和现代化建设事业作贡献的过程中体现自己的人生价值",Hu1
"在新时期学习弘扬焦裕禄精神，就应该像焦裕禄同志那样全心全意为人民服务，密切联系群众,一切为了群众，事事相信和依靠群众",Hu1
"焦裕禄同志""心里装着全体人民，唯独没有他自己""⑴",Hu1
他所想的和做的正是广大群众最需要的，他所批评和反对的也正是广大群众所厌恶和憎恨的,Hu1
他总是“在群众最困难的时候，出现在群众的面前，在群众最需要帮助的时候，去关心群众，帮助群众”⑵,Hu1
这是焦裕禄同志在人民群众心目中享有崇高威望的根本原因,Hu1
"我们现在所从事的改革开放和社会主义现代化建设，是人类历史上全新的事业，也是人民群众自己的事业,在前进中必然会遇到许多新情况新问题,只有依靠群众智慧和力量才能解决",Hu1
特别是在当前深化改革过程中，一些深层次矛盾会逐步突出起来，部分群众在生产生活方面会遇到一些新的困难，这就需要我们认真负责同群众一起研究解决,Hu1
"各级领导干部必须进一步增强群众观点,坚持群众路线,维护人民根本利益，到群众中去，了解群众疾苦,倾听群众呼声，努力解决群众关心的热点难点问题，妥善处理人民内部各种矛盾",Hu1
人民群众是我们党的力量源泉和事业的胜利之本,Hu1
全党同志要牢牢扎根于群众之中，实实在在服务于人民,Hu1
有了人民群众信任和支持，我们的事业就有了胜利保证,Hu1
"在新时期学习弘扬焦裕禄精神，就应该像焦裕禄同志那样坚持党的思想路线，实事求是，一切从实际出发,讲真话，办实事，大胆开拓,创造性工作",Hu1
"焦裕禄同志深入实际，调查研究，尊重群众实践,从兰考实际情况出发，同县委同志一起作出和实施了治理""三害""⑶的正确决策,为改变兰考面貌作出了重要贡献",Hu1
"他认真贯彻上级决定，在执行中注意同当地实际相结合；他爱好看书学习,但从不死抠本本；他重视研究别人的经验，借鉴时从不生搬硬套",Hu1
这也是焦裕禄同志能够出色工作、受到群众爱戴的一个重要原因,Hu1
"今天,我们要抓住机遇、发展自己,把建设有中国特色社会主义事业推向前进，必须更加重视把握解放思想、实事求是这个马克思主义的精髓，刻苦学习，掌握科学世界观和方法论，坚持实践第一,尊重事物发展客观规律,全面理解和执行党的路线方针政策和各项改革措施，正确认识和处理面临的矛盾和问题,防止片面性、绝对化，减少主观主义和盲目性",Hu1
"对于面临的新问题,更要悉心研究、积极解决、大胆探索、创造性工作，不断提高自己的领导水平和工作能力",Hu1
在新时期学习弘扬焦裕禄精神，就应该像焦裕禄同志那样不怕困难、不畏艰险，顽强拼搏、艰苦创业,Hu1
"艰苦奋斗，自强不息,是我们党和中华民族的优良传统",Hu1
这种优良传统在焦裕禄同志身上得到了充分体现,Hu1
"当严重自然灾害向兰考人民压来的时候,焦裕禄同志以共产党人大无畏的英雄气概，知难而进，敢于""在困难面前逞英雄”⑷，用自己的行动鼓起了人民群众战胜困难的决心和斗志",Hu1
我们的事业是充满希望而又布满艰辛的伟大事业,Hu1
伟大的事业需要伟大的精神,Hu1
艰苦奋斗既是一种崇高的节操，又是一种披荆斩棘、开拓进取的巨大力量,Hu1
"在改革、建设中尤其在遇到困难的时候,更需要发扬艰苦奋斗精神",Hu1
"作为共产党员，我们应当不怕困难、不怕艰险,决不能畏缩不前、无所作为；要自强不息、开拓奋进，决不能因循守旧、不求进取;要勤俭节约、珍惜人民创造的财富,决不能讲排场、比阔气、铺张浪费",Hu1
在新时期学习弘扬焦裕禄精神，就应该像焦裕禄同志那样廉洁奉公、勤政为民,Hu1
"焦裕禄同志到兰考，不是为了做官,而是去为人民谋利益",Hu1
他廉洁自律的动人事迹，至今在人民群众中广泛传颂,Hu1
"""历览前贤国与家，成由勤俭破由奢",Hu1
"""⑸这个古训值得永远记取",Hu1
"我们党和政府各级干部特别是领导干部一定要以焦裕禄同志为榜样，自觉增强党性锻炼,处处以党的事业为重，严格要求自己",Hu1
要正确运用人民赋予的权力，勤奋工作，努力为人民群众办实事、办好事，坚决同腐败现象作斗争，不辜负广大人民群众厚望,Hu1
焦裕禄同志是我们广大党员特别是各级领导干部学习的光辉榜样,Hu1
各级党委要把学习弘扬焦裕禄精神作为加强党组织和政权机关思想作风建设、加强社会主义精神文明建设、促进我国改革开放和社会主义现代化建设的一项重要举措，继续切实抓好、抓出成效，在全党以至全社会进一步形成弘扬正气、压倒邪气、催人向上的舆论环境，推动学习焦裕禄同志的活动更广泛更深入地开展起来,Hu1
"要把学习弘扬焦裕禄精神,同贯彻落实党的十四大和十四届三中全会精神结合起来，同学习《邓小平文选》第三卷结合起来，同维护和促进改革发展稳定大局结合起来，在这个过程中努力培养造就千千万万焦裕禄式的好党员、好干部",Hu1
"在学习焦裕禄同志活动中,各级领导干部要率先垂范、身体力行，全面提高自身素质,带领广大干部群众积极投身于抓住机遇、深化改革、扩大开放、促进发展、保持稳定的社会实践，在建设有中国特色社会主义伟大事业中创造新的成绩，作出更大的贡献",Hu1
注释〔1〕见穆青、冯健、周原《县委书记的榜样--焦裕禄》（《人民日报》1966年2月7日）,Hu1
〔2〕见穆青、冯健、周原《县委书记的榜样--焦裕禄》（《人民日报》1966年2月7日）,Hu1
"〔3〕""三害""，指盐碱、内涝、风沙",Hu1
〔4〕见穆青、冯健、周原《县委书记的榜样-—焦裕禄》（《人民日报》1966年2月7日）,Hu1
〔5〕见唐代李商隐《咏史》,Hu1
把农村基层组织建设提高到新水平.（一九九四年十月二十六日）加强和改进党的基层组织建设，是新时期党的建设新的伟大工程的重要组成部分,Hu1
党的十四届四中全会明确提出了加强党的基层组织建设的指导方针，明确提出了加强农村基层组织建设的新要求,Hu1
"我国是农民占人口大多数的国家,农业是国民经济的基础,也是整个社会主义现代化建设的基础，农业、农村、农民问题始终处于举足轻重的地位，直接关系到改革发展稳定大局",Hu1
加强农业和农村工作，说到底是我们党在新的历史条件下要更好把广大农民群众团结起来、组织起来，更好调动和发挥他们积极性的问题,Hu1
发展农业要靠政策、靠科技、靠投入，而所有这一切都要依靠以党组织为核心的农村基层组织团结带领广大农民群众去落实，都离不开基层组织工作,Hu1
"只有把全国农村七十多万个基层党组织进一步建设好，充分发挥它们和乡村其他组织作用,充分发挥共产党员的先锋模范作用，把广*这是胡锦涛同志在全国农村基层组织建设工作会议上的讲话《全面贯彻落实十四届四中全会精神，把农村基层组织建设提高到新水平》的主要部分",Hu1
"大农民群众紧紧团结在党和政府周围，才能形成建设社会主义新农村的强大合力，卓有成效地把党的基本路线和各项方针政策落实到基层,又快又好推进农村改革深化、经济发展、社会全面进步，从而保证我国整个改革开放和社会主义现代化建设顺利进行",Hu1
"全党同志特别是省、地、县各级领导同志务必从建设有中国特色社会主义全局和实现新时期发展目标的战略高度，充分认识加强党的建设的重要性，充分认识加强农村基层组织建设的重要性,切实把这件大事纳入重要日程抓紧抓好",Hu1
"关于农村基层组织建设的目标、重点和工作指导思想中央要求，在九十年代末我国要初步建立起社会主义市场经济体制,农业要登上新台阶,农村改革要有新进展，农村社会面貌要有新变化，全国大多数农村要达到小康标准",Hu1
这个前进目标令人鼓舞，工作相当艰巨,Hu1
"为了适应新形势新任务要求，农村以党组织为核心的基层组织建设的目标:一是建设一个好领导班子,尤其要有一个好书记,能够团结带领群众坚决贯彻执行党的路线方针政策",Hu1
二是培养锻炼一支好队伍，共产党员能够发挥先锋模范作用，干部能够发挥示范带头作用，共青团员能够发挥助手和后备军作用,Hu1
三是选准一条发展经济的好路子，充分发挥当地优势，加快农民脱贫致富奔小康步伐,Hu1
"四是完善一个好经营体制,把集体统一经营的优越性和农户承包经营的积极性结合起来,增强经济发展活力，引导和帮助农民走共同富裕道路",Hu1
"五是健全一套好的管理制度，体现民主管理原则，保证工作有效运转,使村级各项工作逐步走上制度化、规范化轨道",Hu1
这五个方面目标是一个有机联系的整体，是当前党对农村基层组织建设工作的基本要求,Hu1
"农村基层组织建设的这些目标,是根据全国农村形势发展和面临的任务提出来的，也是对几年来各地抓农村基层组织建设经验的总结",Hu1
"按照全国总的目标要求,每个省、地、县都要在调查研究的基础上,通盘考虑，从各自实际出发，制订出分期分批加强农村基层组织建设实施规划",Hu1
"实现上述目标,必须坚持分类指导，牢牢把握工作重点",Hu1
当务之急是要力争在三年内，有领导有计划把处于软弱涣散和瘫痪状态的基层组织整顿好、建设好,Hu1
"这些村大都是既没钱办事,又无人真正管事,工作软弱无力，经济发展很慢,群众生活水平低、困难多、意见也大,计划生育、社会治安等工作基本处于自流状态，村风村貌很差",Hu1
这样的村虽然是少数，但如不下大气力帮助，不但很难如期实现小康目标，而且严重影响农村改革发展稳定,Hu1
"特别是对其中那些由于领导班子软弱涣散造成经济长期落后的村、社会治安状况严重混乱的村、干群关系特别紧张的村、宗族势力和宗教势力干预和把持村务的村、邪恶势力横行乡里的村，首先要摸清情况，抓准症结问题，根据不同性质、不同情况采取相应措施,逐个加以整顿，限期解决好",Hu1
"这些年，各地整顿农村基层组织有不少经验,也有一些教训，要好好总结",Hu1
关键是必须抓住两条:一条是加强领导力量,Hu1
处于软弱涣散和瘫痪状态的村，领导班子大都比较弱，单靠自身力量难以解决问题，要坚持从上级机关选派得力干部下去帮助工作,Hu1
"另一条是要围绕中心任务，抓住主要矛盾,真正解决关键问题",Hu1
"有些后进村之所以面貌长期未能改变,工作反复较大，根本原因是没有抓住主要矛盾,关键问题解决得不够好，党支部班子没有建设好",Hu1
"所以干部下去，一方面要紧紧依靠当地干部群众，从帮助发展经济、帮助解决关系群众切身利益的实际问题入手，抓好当前工作;另一方面要注意选拔培养当地干部，抓好长远建设,配齐配强党支部领导班子",Hu1
有些当地确实选不出合适干部的村，应从县、乡选派干部到村任职，也可以从附近的先进村中选调适当人选前往支援,Hu1
"突出强调解决好软弱涣散和瘫痪状态村的问题,决不是可以忽视或放松处于中间状态的村和先进村的工作",Hu1
"对党支部战斗力较强、贯彻党的路线方针政策得力、经济发展快、社会风气好的先进村，要引导它们提出新的发展目标，使各方面工作更上一层楼,充分发挥它们在当地的示范、辐射、帮带作用",Hu1
"对中间状态的村，要区别情况、加强指导,坚持有什么问题解决什么问题，什么问题突出解决什么问题",Hu1
"对其中一部分抓一抓就可以把工作搞上去的村，要努力帮助它们跨入先进行列；对那些放一放就可能滑下去的村,要强化领导班子建设,加快经济发展和社会进步步伐",Hu1
"总之,要通过坚持不懈努力,使所有农村基层组织整体素质和工作水平在现有基础上都有较大提高",Hu1
关于加强农村基层组织建设总的指导思想，党的十四届四中全会已经明确,Hu1
各地在工作中要全面理解、正确把握、认真贯彻,Hu1
这里，我主要强调三个问题,Hu1
"第一,必须把保证党的基本路线的贯彻执行作为加强基层组织建设的根本着眼点和落脚点",Hu1
"农村基层组织建设全部工作必须以邓小平同志建设有中国特色社会主义理论和党的基本路线为指导，紧紧围绕经济建设这个中心,围绕团结带领农民群众奔小康这个农村工作的大局，同深化农村改革、促进农村发展、维护农村稳定紧密结合、相互促进",Hu1
这是前几年加强农村基层组织建设的宝贵经验，也是今后加强农村基层组织建设必须遵循的基本原则,Hu1
"中央多次重申，坚持以公有制为主体、多种经济成分共同发展;坚持一部分地区、一部分人先富起来,逐步实现共同富裕;坚持和完善以家庭联产承包为主的责任制和统分结合的双层经营体制；坚持决不放松粮食生产，积极发展多种经营，大力发展乡镇企业；坚持两手抓、两手都要硬,在发展物质文明的同时努力建设社会主义精神文明",Hu1
这些基本政策都要保持长期不变,Hu1
