sentence,doc
我们要认真研究和科学宣传西藏的历史，说明西藏是中国不可分割的一部分，藏族同胞是中华民族大家庭的一员，西藏各族群众为维护祖国统一、反对民族分裂作出了巨大贡献,Jiang1
尤其要加强对现实的宣传，宣传建国以来特别是党的十一届三中全会以来在党中央领导下西藏的发展变化，宣传藏族、汉族和其他各族群众建设新西藏的丰功伟绩,Jiang1
在对外宣传中，还要揭露民主改革前西藏农奴制社会的落后野蛮，揭露达赖集团的分裂主义实质,Jiang1
对外宣传要积极主动，区别对象，坚持摆事实、讲道理，加强针对性，增强说服力，方式方法可以灵活多样,Jiang1
国际敌对势力一直处心积虑地打所谓“西藏牌”,Jiang1
我们在联合国和各种国际机构、国际活动中，不仅要对向我们发难的敌对势力进行有理、有利、有节的斗争，而且要向不了解真相的国际友人多做工作,Jiang1
有些国际活动，我们要积极参加，说明我们的观点，争取主动权,Jiang1
第五，党的建设和政权建设问题,Jiang1
要保证中央的大政方针在西藏得到全面贯彻落实，首先要抓好党的建设和政权建设,Jiang1
党的建设和政权建设的状况如何，干部队伍素质如何，各级领导班子的水平如何，关系到西藏工作的成败和西藏的安危,Jiang1
西藏基层党组织和基层政权总的是好的，在改革、发展、稳定中发挥了战斗堡垒作用,Jiang1
但是，也应该看到，目前西藏确有为数不少的基层党组织和基层政权软弱涣散，有些处于瘫痪半瘫痪状态,Jiang1
这是个隐忧,Jiang1
这个问题不解决，一旦有事，基层顶不住，蔓延开来，就要出大乱子,Jiang1
对于基层党组织和基层政权，在调查研究的基础上，该表彰的要表彰，该充实的要充实，该加强的要加强，该整顿的要整顿,Jiang1
最根本的是，要把基层党组织建设好，就要选配一个好书记,Jiang1
应该积极支持基层干部的工作，改善他们的工作生活条件,Jiang1
对已经退下来的基层干部，要经常从政治上、生活上关心他们,Jiang1
目前，西藏干部有六万多人，其中藏族干部占大多数,Jiang1
这说明西藏和平解放以来，党培养了一大批藏族干部,Jiang1
这是党的民族政策、干部政策的巨大成功,Jiang1
历史已经证明，这支以藏族干部为主，包括汉族干部和其他少数民族干部在内的西藏干部队伍，是经得起考验、完全可以信赖的队伍,Jiang1
从五十年代初期以来，一批汉族干部及其他少数民族干部先后到西藏工作,Jiang1
他们凭着高度的政治觉悟和自我牺牲精神，克服种种困难，忠实执行中央的方针政策，严格遵守纪律，尊重藏族同胞的风俗习惯，为西藏各族群众做了大量好事，同藏族广大干部群众团结一致，为促进民族团结、促进西藏发展作出了历史性贡献,Jiang1
西藏各族群众正是通过他们的言行认识党、了解党、走上社会主义道路的,Jiang1
毛泽东同志早在建国初期就指出：“要彻底解决民族问题，完全孤立民族反动派，没有大批从少数民族出身的共产主义干部，是不可能的,Jiang1
”[4]为了推进西藏各项事业发展，要继续大力培养一大批德才兼备的藏族干部，并及时把他们中的优秀分子选拔到各级领导岗位上来，同时还需要继续选调一些汉族干部和其他少数民族干部到西藏工作,Jiang1
这些干部包括党政干部、管理干部和技术干部,Jiang1
要继续坚持以藏族干部为主体，并保持一定数量的汉族干部及其他少数民族干部，注意改善干部队伍结构，提高干部队伍整体素质,Jiang1
这是维护西藏稳定和加快西藏发展的组织保证,Jiang1
邓小平同志说得好：“西藏是人口很稀少的地区，地方大得很，单靠二百万藏族同胞去建设是不够的，汉人去帮助他们没有什么坏处,Jiang1
如果以在西藏有多少汉人来判断中国的民族政策和西藏问题，不会得出正确的结论,Jiang1
”“观察少数民族地区主要是看那个地区能不能发展起来,Jiang1
如果在那里的汉人多一点，有利于当地民族经济的发展，这不是坏事,Jiang1
看待这样的问题要着重于实质，而不在于形式,Jiang1
”[5]我衷心希望，在西藏工作的干部，不论是藏族还是汉族或其他少数民族的干部，都要继承老一代西藏干部密切联系群众、艰苦奋斗、无私奉献的光荣传统，互相学习，互相支持，全心全意为西藏各族群众服务,Jiang1
加强各民族群众的团结，首先要加强各民族干部的团结,Jiang1
全区县以上中高级干部，在西藏的改革、发展、稳定中肩负着重大责任,Jiang1
大家首先要努力学习马克思列宁主义、毛泽东思想特别是邓小平同志建设有中国特色社会主义理论，树立坚定的马克思主义的世界观、民族观、宗教观，同时要加强学习社会主义市场经济知识和现代科学技术知识,Jiang1
要全面正确地掌握党的基本路线，率领群众坚持以经济建设为中心，把各项事业搞上去,Jiang1
在反分裂斗争中，一定要立场坚定，卓有成效地领导群众同民族分裂主义势力和封建复辟活动进行不懈斗争,Jiang1
在继承和发扬党的优良作风、优良传统方面，应该以身作则，起好带头作用,Jiang1
三、全国各地方和中央各部门,Jiang1
都要大力支援西藏的建设,Jiang1
西藏的稳定和发展，最根本的是要靠西藏广大干部群众发扬自力更生、艰苦创业的精神，同时也需要全国支援,Jiang1
关心西藏、支援西藏是党和国家的一贯政策，是全国各族人民的共同责任,Jiang1
中央各部委，各省、自治区、直辖市，都要从党的工作全局和经济社会发展的全局，从增强中华民族凝聚力的高度，深刻认识中央关于全国支援西藏的决策的深远意义，从人才、资金、技术、物资等多方面做好支援工作,Jiang1
这件事要坚持不懈地长期做下去,Jiang1
支援是相互的,Jiang1
密切内地与西藏的经济、文化、社会联系，加强对口支援，增强西藏自我发展的活力，是西藏发展的需要，也是全国各地发展的需要,Jiang1
对于支援西藏的汉族干部和其他少数民族干部，首先要做好选拔工作，进行必要的培训，保证思想政治素质和业务素质合格,Jiang1
他们进藏工作期间，派出的地方和单位要关心他们及其家庭的生活,Jiang1
他们援藏回内地后，要切实做好安置工作,Jiang1
只有这样，才能解除他们的后顾之忧,Jiang1
当前，首先要认真抓好中央确定的六十二个建设项目[6]的落实工作,Jiang1
这次中央提出援藏项目以后，各地区各部门很重视，表示要克服一切困难，积极完成任务,Jiang1
中央相信，各地区各部门对自己承担的项目，一定能够按质按量完成任务，并负责培训经营管理人员和技术人员，协助西藏做好管理工作，保证收到实效,Jiang1
这次座谈会是专门研究加强西藏工作的,Jiang1
藏族自治地方，除西藏外，还有十个自治州、两个自治县，分布在青海、四川、甘肃、云南,Jiang1
这些州县的总人口三百八十多万，其中有藏族人口二百五十万,Jiang1
加强这些地方的工作也非常重要,Jiang1
中央对这些州县，一向是很关心、很重视的,Jiang1
希望所在省根据这次座谈会精神，结合自己的实际，切实加强对这些州县工作的领导、支持和帮助,Jiang1
保证和促进这些地方的稳定和发展，主要靠所在省,Jiang1
确有困难的，中央有关部门要给予必要的支持,Jiang1
西藏工作的基础是好的，继续做好西藏工作的有利条件也很多，有和平解放四十多年来党培养起来的当地民族干部和进藏各族干部以及军队干部，有同党建立了深厚感情、血肉相连的广大翻身农奴和他们的后代，有在爱国统一战线旗帜下团结在党和政府周围的民族、宗教界人士和一切爱国力量，有中央的关心和重视，有全国人民的支援和帮助，等等,Jiang1
中央相信，第三次西藏工作座谈会将会成为西藏工作的新起点，在会议精神鼓舞下，西藏改革、发展、稳定等各方面的工作，必将迈出新的更加有力的步伐,Jiang1
注释,Jiang1
[1]见本卷《论民族工作》注〔4〕,Jiang1
[2]“一江两河”，指雅鲁藏布江、拉萨河、年楚河,Jiang1
[3]见邓小平《立足民族平等，加快西藏发展》（《邓小平文选》第3卷，人民出版社1993年版，第246页）,Jiang1
[4]见毛泽东《大批培养少数民族干部》（《毛泽东文集》第6卷，人民出版社1999年版，第20页）,Jiang1
[5]见邓小平《立足民族平等，加快西藏发展》（《邓小平文选》第3卷，人民出版社1993年版，第246—247页）,Jiang1
[6]中央确定的六十二个建设项目，指在西藏自治区成立三十周年之际，中共中央、国务院召开的第三次西藏工作座谈会确定的援助西藏建设工程,Jiang1
涉及农牧业、工矿业、水利、能源、交通、通讯、文化、教育、卫生、城市建设等领域,Jiang1
分别由中央十三个部委和全国二十九个省、自治区、直辖市及六个计划单列市承担,Jiang1
二○○一年，六十二项援藏工程全部完工，总投资四十八亿六千万元,Jiang1
(1)这是江泽民同志在中共中央、国务院召开的第三次西藏工作座谈会上的讲话，原题为《维护稳定，加快发展，开创西藏工作新局面》,Jiang1
推进党的建设新的伟大工程(1),Jiang1
（一九九四年九月二十八日）,Jiang1
我们党是拥有五千四百多万党员、在近十二亿人口的大国执政的大党,Jiang1
在新的历史条件下如何把党建设好，是一个崭新的课题，也是非常艰巨的任务,Jiang1
这次全会把党的建设提到新的伟大工程的高度，提出了明确的目标和任务，这就是：要把我们党建设成为用建设有中国特色社会主义理论武装起来、全心全意为人民服务、思想上政治上组织上完全巩固、能够经受住各种风险、始终走在时代前列的马克思主义政党,Jiang1
全党同志要振奋精神，扎实工作，为实现新时期党的建设的目标而努力奋斗,Jiang1
一九三九年，毛泽东同志根据当时的形势任务和党的状况，在《〈共产党人〉发刊词》中提出，把我们党建设好是一项伟大的工程,Jiang1
以毛泽东同志为核心的第一代中央领导集体，把马克思主义基本原理同中国革命实际结合起来，制定了正确的政治路线，创造性地解决了在半殖民地半封建社会这种特殊的历史条件下建立无产阶级政党的一系列问题,Jiang1
在激烈的革命斗争和残酷的战争环境中，我们党日益发展壮大，成为全国范围的、广大群众性的马克思主义政党，团结和带领广大人民群众取得了新民主主义革命的胜利，接着又在我国建立起社会主义基本制度并取得社会主义建设的巨大成就，使中国的面貌发生了翻天覆地的变化,Jiang1
这是具有世界意义的伟大成功,Jiang1
在新的历史时期，我们党肩负着领导全国人民进行改革开放和实现社会主义现代化的伟大任务，这是一场新的革命,Jiang1
我们党要领导和推进这场革命，自身必须坚强有力,Jiang1
围绕党的基本路线加强党的自身建设，始终是以邓小平同志为核心的第二代中央领导集体十分关注的大问题,Jiang1
邓小平同志一再强调，必须“把我们党建设成为有战斗力的马克思主义政党，成为领导全国人民进行社会主义物质文明和精神文明建设的坚强核心”[1],Jiang1
党中央和邓小平同志领导全党开始了党的建设新的伟大工程,Jiang1
对十六年来我们党在自身建设上取得的成就，这次全会通过的《关于加强党的建设几个重大问题的决定》作了充分肯定,Jiang1
党要走在时代前列，在进行社会主义现代化建设的全过程中始终实施坚强的领导，在广阔深刻的历史性变革中始终坚持工人阶级先锋队性质和全心全意为人民服务的宗旨，在激烈的国际斗争中始终掌握主动权，就必须继续锲而不舍地加强自身建设，把推进新的伟大工程视为自己的神圣责任,Jiang1
这里，我想着重讲一讲以下几个问题,Jiang1
一、继续抓好用邓小平同志建设有中国特色社会主义理论武装全党这项战略任务,Jiang1
这是新的伟大工程的基础性建设,Jiang1
邓小平同志建设有中国特色社会主义理论，继承、丰富和发展了马克思列宁主义、毛泽东思想，是我们党进行新的历史创造的科学指南，是我们民族振兴和发展的强大精神支柱,Jiang1
中央在去年十一月专门作出了关于学习《邓小平文选》第三卷的决定，并办了四期省部级主要领导干部理论研讨班,Jiang1
各地区各部门也办了学习班,Jiang1
总的来看，各级干部学习的情况是好的,Jiang1
这次全会提出，要继续组织县以上党政领导干部认真学习马克思列宁主义、毛泽东思想，中心内容是学习和掌握邓小平同志建设有中国特色社会主义理论；同时提出，要用三年时间，在全体党员中有计划有步骤地开展一次建设有中国特色社会主义理论和党章的学习活动,Jiang1
这是提高全党理论水平和思想水平的战略措施,Jiang1
从前一段的经验来看，把理论学习引向深入，要在认真研读邓小平同志的原著、全面系统地把握理论的科学体系上下功夫，在坚持解放思想、实事求是的科学态度和创造精神上下功夫，在运用理论研究解决当前重大问题上下功夫，特别是要搞清楚什么是社会主义、怎样建设和发展社会主义，提高执行党的基本路线的自觉性和坚定性,Jiang1
各级党委要认真总结和推广理论学习的好经验，把这次全会提出的学习任务真正落到实处,Jiang1
当前，我国正在建立社会主义市场经济体制，这是一个伟大创举,Jiang1
我们必须坚持用邓小平同志建设有中国特色社会主义理论指导实践,Jiang1
对一些基本问题，要十分明确,Jiang1
比如，建立社会主义市场经济体制，根本目的是进一步解放和发展生产力,Jiang1
要始终坚持社会主义公有制为主体，同时允许和鼓励非公有制经济发展，发挥它们有益的补充作用,Jiang1
要允许和鼓励一部分地区、一部分人先富起来，同时要坚持先富带动和帮助未富，最终实现全体人民共同富裕,Jiang1
要坚持两手抓，一手抓物质文明建设，一手抓精神文明建设,Jiang1
在任何时候任何情况下，都不能以牺牲精神文明为代价来换取经济的一时发展，都不能允许毒害人民、污染社会的东西泛滥,Jiang1
在这样一场历史性变革中，人们思想上产生一些疑虑、困惑甚至糊涂认识是难免的,Jiang1
社会上也会出现这样那样有害于我们事业的东西,Jiang1
我们党的高级干部，在事关大局、事关政治方向、事关根本原则的问题上，必须始终保持清醒和坚定,Jiang1
这次全会从政治家的高度对高级干部提出五条严格要求[2]，就是着眼于当今中国改革、发展、稳定的大局，着眼于今后国家的长治久安,Jiang1
我们相信，在座的全体中央委员会委员和候补委员，党的高级干部，一定会充分认识自己的历史责任，按照这次全会提出的要求来锻炼自己、提高自己，不辜负党和人民的重托,Jiang1
二、坚持全心全意为人民服务的宗旨和党的群众路线，继续抓好党风廉政建设,Jiang1
全心全意为人民服务，是我们党的根本宗旨，是我们党始终得到人民拥护和爱戴的根本原因所在,Jiang1
同过去革命时期相比，现在历史条件变了，社会环境变了，党肩负的任务变了，但党的根本宗旨和优良作风绝不能变,Jiang1
在发展社会主义市场经济的条件下，共产党员仍然要讲理想、讲大局、讲奉献，讲全心全意为人民服务，讲个人利益服从集体利益、局部利益服从全局利益,Jiang1
党员、领导干部要以身作则、率先垂范,Jiang1
共产党员之所以不同于普通群众，领导干部之所以不同于普通党员，很重要的就体现在这些地方,Jiang1
我国是工人阶级领导的、以工农联盟为基础的人民民主专政的社会主义国家，人民是国家的主人,Jiang1
所有干部手中的权力都是人民赋予的，这个权力只能用来为人民谋利益，绝不能用来作为谋取个人和小团体私利的资本,Jiang1
这些道理并不难理解,Jiang1
但是，现在有些党员、干部已经不怎么清楚了，有的甚至掉进了以权谋私的泥坑,Jiang1
因此，这方面的道理，还要经常讲、反复讲，并且要注意从健全制度上解决这方面的问题,Jiang1
近几年来，中央多次强调必须坚持党的群众路线,Jiang1
群众路线是实现党的思想路线、政治路线、组织路线的根本工作路线，应该贯穿于我们党的全部工作之中,Jiang1
加强党的建设，一个十分重要的问题，就是我们党必须始终保持同人民群众的血肉联系,Jiang1
我们的改革和建设，只有得到人民群众的理解、支持和参与，充分发挥人民群众的积极性和创造性，才能顺利推进；党的领导地位，只有赢得人民群众的信赖和拥护，才能巩固和加强,Jiang1
如果失去人民的支持，我们党就会一事无成，就不能生存,Jiang1
必须高度重视的是，现在我们有些同志群众观念淡漠了，脱离实际、脱离群众的现象在有些地方、有些部门相当严重,Jiang1
要认真纠正这种不良作风,Jiang1
要“下高楼、出深院”，到基层去，到群众中去，特别是到艰苦的地区和困难的单位去，体察民情，了解民意，给群众办实事，为群众排忧解难,Jiang1
各级领导都要关心涉及群众切身利益的问题，注意在改革和建设中可能引发的新矛盾，见微知著，防微杜渐，把问题解决在萌芽状态，解决在基层，解决在当地,Jiang1
共产党员特别是领导干部，说话办事都应当老老实实，对党负责，对人民负责,Jiang1
一段时间以来，虚报浮夸、弄虚作假、搞形式主义的不正之风在一些地方、一些部门中滋长起来，反映和汇报本地区本部门的工作与实际情况相差甚远，有些统计数字水分很大,Jiang1
凡是出现这种现象的地区和部门，领导一定要高度重视,Jiang1
属于领导工作中不切实际的要求和不正确的导向引起的，领导要主动纠正,Jiang1
属于下面的问题，领导一定要态度鲜明，采取切实有效的措施加以解决,Jiang1
对情节严重的，要严肃查处,Jiang1
坚持全心全意为人民服务的宗旨，必须加强党风廉政建设，深入开展反腐败斗争,Jiang1
这是人民群众普遍关心的一个突出问题,Jiang1
各级党委必须进一步加强领导，按照中央的部署，把这项工作深入持久地进行下去,Jiang1
搞好这项工作，需要明确几个基本问题，有的过去讲过，这次再强调一下,Jiang1
一是必须围绕经济建设这个中心，坚持两手抓，把反腐败与深化改革、扩大开放、促进发展、保持稳定结合起来,Jiang1
二是既要树立持久作战的思想，又要打好阶段性战役，一步一步把斗争引向深入,Jiang1
三是重点抓党政领导机关、行政执法机关、司法机关和经济管理部门，抓县处级以上领导干部,Jiang1
把这个重点抓住了，抓好了，其他方面的问题就比较容易解决,Jiang1
四是相信和依靠群众，把群众举报和专门机关依法查处结合起来,Jiang1
对群众举报的重大问题要一查到底，直到水落石出,Jiang1
对大案要案要集中力量查办，查清的要依法惩处,Jiang1
对袒护罪犯、阻挠办案的，对打击报复举报人的，要严肃处理，绳之以党纪国法,Jiang1
五是认真纠正行业不正之风，凡是群众反映强烈的问题，一定要下大气力认真去解决,Jiang1
六是坚持标本兼治，综合治理,Jiang1
要根据揭露出来的问题，查找原因，总结教训，堵塞漏洞，健全制度，加强管理,Jiang1
七是领导干部要严于律己，在勤政廉政上作出表率，中央向领导干部提出的各项自律要求，必须不折不扣地做到,Jiang1
这是最基本的,Jiang1
领导干部以身作则，行为端正，才有可能解决好本地区本部门存在的问题,Jiang1
对于国有企业领导干部，也需要提出自律的要求,Jiang1
中央纪委委员这次列席了中央全会，各级纪委要在各级党委领导下，认真履行自己的职责，把党风建设、廉政建设和反腐败斗争切实抓紧抓好，抓出成效,Jiang1
三、加强党的组织建设，为实现党的政治路线提供有力保证,Jiang1
从组织上巩固党，为政治路线提供有力的组织保证，是我们党从七十多年艰苦历程中得出的重要经验,Jiang1
思想建设、组织建设、作风建设是相辅相成的,Jiang1
全党要按照中央的整体部署，在认真抓好思想建设、作风建设的同时，切实抓好组织建设,Jiang1
加强党的组织建设是形势和任务发展的需要，也是我们党自身发展的需要,Jiang1
大家都认为，这次全会提出党的组织建设的三个问题，很及时，很重要,Jiang1
工人阶级政党的思想统一要靠组织统一来保证,Jiang1
这次全会决定提出的加强组织建设的三个问题，正是做到组织统一的很重要的环节,Jiang1
这三个环节紧密联系、不可分割,Jiang1
我们坚持和健全民主集中制，目的就在于在党的基本理论和基本路线指引下，活跃党内生活，激发全党的积极性和创造性，形成统一认识、统一意志、统一行动，坚持正确的东西，克服错误的东西，使党成为更加团结、更有战斗力的整体,Jiang1
我们加强和改进党的基层组织建设，目的就在于健全和发展党的每个细胞，紧密联系广大人民群众，把党的方针政策落到实处，使党提出的各项任务的实现具备更加巩固的基础,Jiang1
我们大力培养选拔德才兼备的领导干部，目的就在于提高党的干部队伍素质，并保证干部队伍的新陈代谢，使党拥有充满活力的领导层,Jiang1
这三个方面的工作做好了，党的组织就会更加坚强、更加巩固，就能够从组织上保证第二步战略目标的实现，使中国更好地迈入二十一世纪,Jiang1
注重制度建设，是这次全会决定的一个重要指导思想,Jiang1
制度建设更带有根本性、全局性、稳定性和长期性,Jiang1
我们党在七十多年的发展中积累了丰富的建党经验，有着优良的传统和作风，如何发扬光大，如何持之以恒，很重要的工作就是要使之制度化，建立一整套科学严密的组织制度,Jiang1
我们要全面规划、精心设计，在民主集中制、基层党组织建设、干部的培养选拔等方面进一步建立科学的规章制度，形成适应新的历史时期所要求的新机制新规范,Jiang1
从思想上、政治上、组织上巩固党，要总结我们党胜利和挫折的历史经验，也要借鉴其他国家社会主义兴衰成败的历史经验,Jiang1
最重要的是，要有一条正确的政治路线，始终保持同人民群众的密切联系，团结大家集中力量把国民经济搞上去,Jiang1
这样，我们党就能从思想上、政治上、组织上不断巩固，就能“不管风吹浪打，胜似闲庭信步”[3],Jiang1
四、精心组织，抓好全会精神的贯彻落实,Jiang1
全党同志和党外群众对这次全会讨论党的建设寄予厚望,Jiang1
全会产生了一个好文件，现在关键在于落实，必须做大量艰苦细致的工作,Jiang1
这里，我要特别指出，这几年中央作出的决定、决议，多数落实得是好的和比较好的，也有的落实得很不理想,Jiang1
出现这种情况，从领导上来说，主要是重视不够、工作不扎实,Jiang1
从现在起，要重申一条纪律，凡是中央的决定、决议，都要认认真真地贯彻,Jiang1
中央有关部门和上级党委要加强督促检查,Jiang1
这次全会通过的决定，各级党委都要从自己的实际出发，认真制定落实的具体措施，作出工作部署，明确领导责任，做好自己的工作,Jiang1
上级党委也要按照全会决定提出的要求进行考察,Jiang1
中央有关部门特别是中央组织部和中央纪委，要抓紧全会决定提出的有关制度的建立、完善和有关条例的制定,Jiang1
中央宣传部和地方各级宣传部门要配合全会决定的贯彻做好宣传工作,Jiang1
省地县主要领导同志要深入实际、深入基层，及时了解和解决贯彻执行全会决定中存在的问题，取得经验，指导面上的工作,Jiang1
中央也将派人分赴各地进行检查，推动工作,Jiang1
全会决定提出，我们党必须善于在改革开放的新形势下认识自己、加强自己、提高自己，认真研究和解决自身建设中遇到的新矛盾新问题,Jiang1
这是一个十分重要的指导思想，要认真贯彻到党的思想建设、组织建设、作风建设中去,Jiang1
对于那些不符合建设有中国特色社会主义要求的东西，对于那些不符合新时期党的建设的目标和要求的东西，看准了的，要敢于破除,Jiang1
也就是说，我们要坚持和运用已有的成功经验，又要进行新的创造，从实际出发改进党组织的活动内容、工作方式方法,Jiang1
这样，我们的党就会更加团结、更富有蓬勃的朝气,Jiang1
注释,Jiang1
[1]见邓小平《党在组织战线和思想战线上的迫切任务》（《邓小平文选》第3卷，人民出版社1993年版，第39页）,Jiang1
[2]对高级干部的五条严格要求，是中共十四届四中全会一九九四年九月二十八日通过的《中共中央关于加强党的建设几个重大问题的决定》提出的,Jiang1
该决定第十六条指出，高级干部特别是省部以上党政主要领导干部，不仅要努力成为有知识、懂业务、胜任本职工作的内行，而且首先要努力成为忠诚于马克思主义、坚持走有中国特色社会主义道路、会治党治国的政治家，并对他们提出了五条要求：（一）应该具有坚定的政治信念，始终保持清醒的头脑，自觉坚持党的基本理论和基本路线，经得起各种风浪的考验；（二）应该具有开阔的眼界，熟悉国情，了解世界，解放思想，实事求是，务实创新，开拓前进；（三）应该具有宽阔的胸襟，讲党性，顾大局，模范执行民主集中制，公道正派，任人唯贤，善于团结同志一道工作；（四）应该具有较强的领导能力，讲究领导艺术，审时度势，驾驭全局，善于协调各方面的力量；（五）应该具有优良的作风，廉洁勤政，艰苦奋斗，深入实际，调查研究，谦虚谨慎，联系群众，真心诚意为人民谋利益,Jiang1
[3]见毛泽东《水调歌头·游泳》（《毛泽东诗词集》，中央文献出版社1996年版，第95页）,Jiang1
(1)这是江泽民同志在中共十四届四中全会上讲话的一部分,Jiang1
对亚太经济合作的原则建议(1),Jiang1
（一九九四年十一月十五日）,Jiang1
亚太经济合作组织问世五年来，世界风云变幻，多极化趋势加速发展，国际关系处在深刻而复杂的变动之中,Jiang1
世界各国人民都面临着机遇，也面临着挑战,Jiang1
在本世纪剩下的几年里，如何更有效地维护世界和平、促进经济发展，把一个和平、繁荣、美好的世界带入二十一世纪，是当前各国人民正在严肃思考的问题，也是我们这一代领导人肩负的重大历史使命,Jiang1
应该看到，世界仍然充满着矛盾和冲突，动荡不测因素在增加，一些国家和地区甚至兵连祸结、生灵涂炭,Jiang1
动乱之中岂有发展可言,Jiang1
历史的航船要成功地到达新世纪的彼岸，保持稳定是首要的前提,Jiang1
世界需要稳定，地区需要稳定，国家需要稳定,Jiang1
没有稳定的环境，什么都搞不成，已经取得的成果也会失掉,Jiang1
和平、稳定、发展、合作，是世界人民的呼声,Jiang1
这就要求在这个千差万别、变化迭出的世界上提倡兼容而不是排斥，友好相处而不是欺凌对抗，求同存异而不是强加干涉,Jiang1
东亚这些年经济迅速发展的一个重要原因，就在于维护了稳定，就在于各国相互尊重，谋求平等互利的经济合作,Jiang1
这才为区域合作奠定了基础，保持了亚太地区经济不断增长的活力,Jiang1
国家之间的争端，只有通过和平谈判才是解决问题的正确方法,Jiang1
中东和平进程证明了这一点,Jiang1
最近，美朝谈判达成框架协议也是一个例证,Jiang1
我们欢迎这些积极的发展,Jiang1
我们希望在解决国际争端中更多使用和平谈判的办法,Jiang1
经济优先已成为世界潮流,Jiang1
这是时代进步和历史发展的必然,Jiang1
当前，对每个国家来说，悠悠万事，唯经济发展为大,Jiang1
发展不但关乎各国国计民生、国家长治久安，也关系到世界的和平与安全,Jiang1
经济的确越来越成为当今国际关系中最首要的关键的因素,Jiang1
各国根据平等互利原则，不断加强合作力度和协调，在更大规模上互通有无、取长补短，是促进经济发展、实现共同繁荣的必由之路，也是为维护世界和平奠定重要基础,Jiang1
国际社会尤其要花大气力，使发达国家和发展中国家各自具有的优势相互补充，缩小贫富差距，使世界经济得以持久、均衡、稳定地发展,Jiang1
这并不仅仅是发展中国家的要求，也是发达国家保持经济持续发展的需要,Jiang1
我们高兴地看到，在世界变化的大潮中，亚太地区形势继续保持了好的势头，政治相对稳定，经济高速发展，贸易增长很快，投资增势旺盛，科技进步日新月异，区域合作潜力巨大,Jiang1
只要我们审时度势，共同努力，顺应时代潮流，面向亚太地区的现实，区域经济发展和合作就大有可为,Jiang1
中国古代哲学家孟子说过：“夫物之不齐，物之情也,Jiang1
”[1]自然界如此，人类社会也是如此,Jiang1
亚太经济合作组织成员，从北半球到南半球，从亚洲、大洋洲到南北美洲，有历史悠久的文明古国，也有现代崛起的工业国家；有主权国家，也有地区经济；有的领土横贯大陆，有的是浩瀚大洋中的岛屿；有经济发展水平居世界领先地位者，也有正在努力建设基础设施者；人口多至近十二亿，少至几十万；人均国民生产总值高至每年两万多美元，低至每年数百美元；历史、文化、宗教、习俗也大不相同,Jiang1
这就决定了亚太地区存在着多种政治、经济制度和观念形态，构成了多姿多彩的画面,Jiang1
面对这种多样性，强求一律是不符合实际的,Jiang1
兼容并包，互相借鉴，才有利于共同发展、共同进步,Jiang1
当今世界又是一个相互依存的世界,Jiang1
现代技术缩短了地域上的距离,Jiang1
人类面对的许多挑战往往超越国界的限制,Jiang1
经济关系、贸易交流、科技发展、环境保护、人口控制、减灾救灾、禁绝毒品、预防犯罪、防止核扩散和防治艾滋病等诸多方面，都是全球性问题，是相互依存的，无一不需要开展合作，需要有共同遵守的规范,Jiang1
八十年代以来，亚太地区内各成员之间的贸易往来、市场开发、资金流动、产业转移、科技交流、信息流通显著增加，相互联系日益紧密,Jiang1
既有多样性，又相互依存，是亚太地区的现实,Jiang1
多样性产生互补性，相互依存带来相互合作的需要,Jiang1
承认这样的现实，把它转化为我们的优势，亚太经济合作就会生机勃勃，就有日益广阔的前景,Jiang1
基于这一考虑，回顾去年西雅图会议以来的新发展，我愿对亚太经济合作的未来提出如下五项原则建议,Jiang1
（一）相互尊重、协商一致,Jiang1
处在不同经济发展阶段、实行不同社会制度的各成员应该相互尊重、和睦相处,Jiang1
对于亚太经济合作的走向、重点、进度等重大问题，要提倡多商量、多探讨，在协商一致的基础上作出决定,Jiang1
（二）循序渐进、稳步发展,Jiang1
由于各成员之间经济水平有很大差别，政治地位不同，发展的轻重缓急不相一致，合作要务实稳妥，逐步深入,Jiang1
尤其在酝酿重大举措时，要勤于思、慎于行，有计划、有步骤、分阶段实施，以求实效,Jiang1
（三）相互开放、不搞排他,Jiang1
首先，各成员要实行相互开放，不搞歧视,Jiang1
发生分歧时不要动辄树起壁垒,Jiang1
其次，在深化地区经济合作的同时，要扩大同地区外的交流和合作，以博采世界之所长,Jiang1
（四）广泛合作、互利互惠,Jiang1
合作的思路可以再放开一些，合作的领域可以进一步拓宽,Jiang1
不仅要继续重视贸易和投资等问题，而且本地区发展中成员普遍关心的消除贫困、技术转让、基础设施建设和人力资源开发等问题也应该成为合作的重点,Jiang1
（五）缩小差距、共同繁荣,Jiang1
亚太地区二十亿人口中，人均国民生产总值每年在一千美元以下的还有十五亿人,Jiang1
区域经济合作不仅要考虑开放市场和贸易自由化问题，更要考虑发展中成员的需要，帮助他们克服种种制约，缩小他们同发达成员的差距，实现共同繁荣,Jiang1
特别是发达成员也应该对发展中成员的产品开放自己的市场,Jiang1
十多亿人脱贫致富，对于亚太地区拓展贸易市场、增加投资机会、推动科技进步、深入经济合作，将产生不可估量的积极影响,Jiang1
亚太区域贸易自由化的问题已经引起区域内外的广泛关注,Jiang1
放眼未来，各成员进一步减少壁垒、开放市场、扩大贸易往来，是经济相互依存所带来的客观需要，也有利于发挥各自优势，加强互补性，保持亚太区域经济增长的势头,Jiang1
